Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Nm,Course Title Nm
1,Jordan Ruyle; Margi Wald,2.3,College Writing Programs,9C,C+,Acad Writ-Multiling
1,Elizabeth Wadell; Margi Wald,4,College Writing Programs,9C,A+,Acad Writ-Multiling
7,Elizabeth Wadell; Margi Wald,4,College Writing Programs,9C,A,Acad Writ-Multiling
2,Elizabeth Wadell; Margi Wald,3.7,College Writing Programs,9C,A-,Acad Writ-Multiling
4,Elizabeth Wadell; Margi Wald,3.3,College Writing Programs,9C,B+,Acad Writ-Multiling
1,Elizabeth Wadell; Margi Wald,2.7,College Writing Programs,9C,B-,Acad Writ-Multiling
1,David Frasca; Margi Wald,4,College Writing Programs,9D,A+,Esp Broadwy Musical
3,David Frasca; Margi Wald,4,College Writing Programs,9D,A,Esp Broadwy Musical
1,David Frasca; Margi Wald,3.7,College Writing Programs,9D,A-,Esp Broadwy Musical
1,David Frasca; Margi Wald,3.3,College Writing Programs,9D,B+,Esp Broadwy Musical
4,David Frasca; Margi Wald,2.3,College Writing Programs,9D,C+,Esp Broadwy Musical
2,David Frasca; Margi Wald,,College Writing Programs,9D,Pass,Esp Broadwy Musical
13,Margi Wald; Netta Avineri,4,College Writing Programs,9E,A,Esp Business Engl
1,Margi Wald; Netta Avineri,3.7,College Writing Programs,9E,A-,Esp Business Engl
1,Margi Wald; Netta Avineri,,College Writing Programs,9E,Pass,Esp Business Engl
1,Margi Wald; Netta Avineri,,College Writing Programs,9E,Pass,Esp Business Engl
17,James Seger; Margi Wald,4,College Writing Programs,9E,A,Esp Business Engl
1,James Seger; Margi Wald,,College Writing Programs,9E,Pass,Esp Business Engl
17,Margi Wald; Nancy Hunt,4,College Writing Programs,9E,A,Esp Business Engl
10,Barbara Mcclain; Margi Wald,4,College Writing Programs,9E,A+,Esp Business Engl
1,Barbara Mcclain; Margi Wald,4,College Writing Programs,9E,A,Esp Business Engl
2,Barbara Mcclain; Margi Wald,3.7,College Writing Programs,9E,A-,Esp Business Engl
1,Barbara Mcclain; Margi Wald,,College Writing Programs,9E,Pass,Esp Business Engl
1,Barbara Mcclain; Margi Wald,4,College Writing Programs,9F,A+,Esp Business Speak
4,Barbara Mcclain; Margi Wald,4,College Writing Programs,9F,A,Esp Business Speak
1,Barbara Mcclain; Margi Wald,3.7,College Writing Programs,9F,A-,Esp Business Speak
2,Barbara Mcclain; Margi Wald,3.3,College Writing Programs,9F,B+,Esp Business Speak
3,Barbara Mcclain; Margi Wald,3,College Writing Programs,9F,B,Esp Business Speak
2,Barbara Mcclain; Margi Wald,2.7,College Writing Programs,9F,B-,Esp Business Speak
1,Barbara Mcclain; Margi Wald,,College Writing Programs,9F,Pass,Esp Business Speak
1,Harry Seng; Margi Wald,4,College Writing Programs,9F,A+,Esp Business Speak
2,Harry Seng; Margi Wald,4,College Writing Programs,9F,A,Esp Business Speak
2,Harry Seng; Margi Wald,3.7,College Writing Programs,9F,A-,Esp Business Speak
1,Harry Seng; Margi Wald,3.3,College Writing Programs,9F,B+,Esp Business Speak
2,Harry Seng; Margi Wald,3,College Writing Programs,9F,B,Esp Business Speak
5,Harry Seng; Margi Wald,2.7,College Writing Programs,9F,B-,Esp Business Speak
2,Harry Seng; Margi Wald,2.3,College Writing Programs,9F,C+,Esp Business Speak
7,David Wiese; Margi Wald,4,College Writing Programs,9F,A,Esp Business Speak
4,David Wiese; Margi Wald,3.7,College Writing Programs,9F,A-,Esp Business Speak
3,David Wiese; Margi Wald,3,College Writing Programs,9F,B,Esp Business Speak
1,David Wiese; Margi Wald,,College Writing Programs,9F,Pass,Esp Business Speak
3,John Mcclain; Margi Wald,4,College Writing Programs,9H,A,Esp Multicult Calif
2,John Mcclain; Margi Wald,3.7,College Writing Programs,9H,A-,Esp Multicult Calif
4,John Mcclain; Margi Wald,3.3,College Writing Programs,9H,B+,Esp Multicult Calif
1,John Mcclain; Margi Wald,2,College Writing Programs,9H,C,Esp Multicult Calif
2,John Mcclain; Margi Wald,,College Writing Programs,9H,Pass,Esp Multicult Calif
2,Margi Wald; Melody Noll,4,College Writing Programs,9I,A,Esp Conflict Res
2,Margi Wald; Melody Noll,3.7,College Writing Programs,9I,A-,Esp Conflict Res
4,Margi Wald; Melody Noll,3.3,College Writing Programs,9I,B+,Esp Conflict Res
1,Margi Wald; Melody Noll,3,College Writing Programs,9I,B,Esp Conflict Res
5,Margi Wald; Melody Noll,2.7,College Writing Programs,9I,B-,Esp Conflict Res
1,Margi Wald; Melody Noll,2.3,College Writing Programs,9I,C+,Esp Conflict Res
1,Margi Wald; Melody Noll,2,College Writing Programs,9I,C,Esp Conflict Res
1,Margi Wald; Melody Noll,1.7,College Writing Programs,9I,C-,Esp Conflict Res
1,Margi Wald; Melody Noll,,College Writing Programs,9I,Pass,Esp Conflict Res
2,Margi Wald; Melody Noll,4,College Writing Programs,9I,A,Esp Conflict Res
6,Margi Wald; Melody Noll,3.7,College Writing Programs,9I,A-,Esp Conflict Res
4,Margi Wald; Melody Noll,3.3,College Writing Programs,9I,B+,Esp Conflict Res
1,Margi Wald; Melody Noll,2,College Writing Programs,9I,C,Esp Conflict Res
3,Margi Wald; Melody Noll,,College Writing Programs,9I,Pass,Esp Conflict Res
1,Harry Seng; Margi Wald,4,College Writing Programs,9J,A,Esp Grammar Style
1,Harry Seng; Margi Wald,3.7,College Writing Programs,9J,A-,Esp Grammar Style
1,Harry Seng; Margi Wald,3.3,College Writing Programs,9J,B+,Esp Grammar Style
1,Harry Seng; Margi Wald,3,College Writing Programs,9J,B,Esp Grammar Style
2,Harry Seng; Margi Wald,2.7,College Writing Programs,9J,B-,Esp Grammar Style
2,Harry Seng; Margi Wald,2,College Writing Programs,9J,C,Esp Grammar Style
1,Harry Seng; Margi Wald,1.7,College Writing Programs,9J,C-,Esp Grammar Style
1,Harry Seng; Margi Wald,,College Writing Programs,9J,Pass,Esp Grammar Style
1,Harry Seng; Margi Wald,,College Writing Programs,9J,Pass,Esp Grammar Style
1,Harry Seng; Margi Wald,,College Writing Programs,9J,Not Pass,Esp Grammar Style
1,Harry Seng; Margi Wald,,College Writing Programs,9J,Not Pass,Esp Grammar Style
1,Carolyn Carr; Margi Wald,4,College Writing Programs,9K,A,Esp Human Rights
2,Carolyn Carr; Margi Wald,3.7,College Writing Programs,9K,A-,Esp Human Rights
2,Carolyn Carr; Margi Wald,3.3,College Writing Programs,9K,B+,Esp Human Rights
2,Carolyn Carr; Margi Wald,3,College Writing Programs,9K,B,Esp Human Rights
3,Carolyn Carr; Margi Wald,2,College Writing Programs,9K,C,Esp Human Rights
1,Carolyn Carr; Margi Wald,1.7,College Writing Programs,9K,C-,Esp Human Rights
1,Carolyn Carr; Margi Wald,0,College Writing Programs,9K,F,Esp Human Rights
2,Carolyn Carr; Margi Wald,,College Writing Programs,9K,Pass,Esp Human Rights
2,Jordan Ruyle; Margi Wald,4,College Writing Programs,9L,A,Esp Engl Thru Film
3,Jordan Ruyle; Margi Wald,3.7,College Writing Programs,9L,A-,Esp Engl Thru Film
2,Jordan Ruyle; Margi Wald,3.3,College Writing Programs,9L,B+,Esp Engl Thru Film
1,Jordan Ruyle; Margi Wald,2.7,College Writing Programs,9L,B-,Esp Engl Thru Film
1,Jordan Ruyle; Margi Wald,2.3,College Writing Programs,9L,C+,Esp Engl Thru Film
4,Jordan Ruyle; Margi Wald,0,College Writing Programs,9L,F,Esp Engl Thru Film
1,Jordan Ruyle; Margi Wald,,College Writing Programs,9L,Pass,Esp Engl Thru Film
1,Jordan Ruyle; Margi Wald,,College Writing Programs,9L,Not Pass,Esp Engl Thru Film
5,Candace Khanna; Margi Wald,3.7,College Writing Programs,9L,A-,Esp Engl Thru Film
2,Candace Khanna; Margi Wald,3.3,College Writing Programs,9L,B+,Esp Engl Thru Film
3,Candace Khanna; Margi Wald,3,College Writing Programs,9L,B,Esp Engl Thru Film
3,Candace Khanna; Margi Wald,2.7,College Writing Programs,9L,B-,Esp Engl Thru Film
1,Candace Khanna; Margi Wald,2.3,College Writing Programs,9L,C+,Esp Engl Thru Film
1,Candace Khanna; Margi Wald,2,College Writing Programs,9L,C,Esp Engl Thru Film
2,Ivy Mills; Margi Wald,4,College Writing Programs,9L,A,Esp Engl Thru Film
2,Ivy Mills; Margi Wald,3.7,College Writing Programs,9L,A-,Esp Engl Thru Film
5,Ivy Mills; Margi Wald,3.3,College Writing Programs,9L,B+,Esp Engl Thru Film
4,Ivy Mills; Margi Wald,3,College Writing Programs,9L,B,Esp Engl Thru Film
1,Ivy Mills; Margi Wald,2.7,College Writing Programs,9L,B-,Esp Engl Thru Film
1,Ivy Mills; Margi Wald,,College Writing Programs,9L,Pass,Esp Engl Thru Film
7,Jeffrey Mcclelland; Margi Wald,4,College Writing Programs,9L,A,Esp Engl Thru Film
3,Jeffrey Mcclelland; Margi Wald,3.7,College Writing Programs,9L,A-,Esp Engl Thru Film
3,Jeffrey Mcclelland; Margi Wald,3.3,College Writing Programs,9L,B+,Esp Engl Thru Film
1,Jeffrey Mcclelland; Margi Wald,3,College Writing Programs,9L,B,Esp Engl Thru Film
1,Jeffrey Mcclelland; Margi Wald,2.3,College Writing Programs,9L,C+,Esp Engl Thru Film
2,Margi Wald; Nancy Hunt,4,College Writing Programs,9M,A+,Esp Engl Thru Lit
16,Margi Wald; Nancy Hunt,4,College Writing Programs,9M,A,Esp Engl Thru Lit
1,Margi Wald; Nancy Hunt,3.7,College Writing Programs,9M,A-,Esp Engl Thru Lit
1,Margi Wald; Nancy Hunt,3.3,College Writing Programs,9M,B+,Esp Engl Thru Lit
1,Gabrielle Goodwin; Margi Wald,4,College Writing Programs,9N,A+,Esp Legal English
6,Gabrielle Goodwin; Margi Wald,4,College Writing Programs,9N,A,Esp Legal English
5,Gabrielle Goodwin; Margi Wald,3.7,College Writing Programs,9N,A-,Esp Legal English
3,Gabrielle Goodwin; Margi Wald,,College Writing Programs,9N,Pass,Esp Legal English
8,Margi Wald; Robert Downey,4,College Writing Programs,9N,A,Esp Legal English
3,Margi Wald; Robert Downey,3.7,College Writing Programs,9N,A-,Esp Legal English
1,Margi Wald; Robert Downey,3.3,College Writing Programs,9N,B+,Esp Legal English
1,Margi Wald; Robert Downey,2,College Writing Programs,9N,C,Esp Legal English
3,Margi Wald; Robert Downey,,College Writing Programs,9N,Pass,Esp Legal English
6,Heather-Lark Curtin; Margi Wald,4,College Writing Programs,9N,A+,Esp Legal English
1,Heather-Lark Curtin; Margi Wald,4,College Writing Programs,9N,A,Esp Legal English
1,Heather-Lark Curtin; Margi Wald,3,College Writing Programs,9N,B,Esp Legal English
2,Heather-Lark Curtin; Margi Wald,2,College Writing Programs,9N,C,Esp Legal English
2,Heather-Lark Curtin; Margi Wald,,College Writing Programs,9N,Pass,Esp Legal English
1,Heather-Lark Curtin; Margi Wald,,College Writing Programs,9N,Pass,Esp Legal English
1,Heather-Lark Curtin; Margi Wald,,College Writing Programs,9N,Not Pass,Esp Legal English
3,Margi Wald; Robert Downey,4,College Writing Programs,9O,A,Esp Legal Writing
2,Margi Wald; Robert Downey,3.7,College Writing Programs,9O,A-,Esp Legal Writing
2,Margi Wald; Robert Downey,3.3,College Writing Programs,9O,B+,Esp Legal Writing
3,Margi Wald; Robert Downey,,College Writing Programs,9O,Pass,Esp Legal Writing
1,Gabrielle Goodwin; Margi Wald,4,College Writing Programs,9O,A+,Esp Legal Writing
1,Gabrielle Goodwin; Margi Wald,4,College Writing Programs,9O,A,Esp Legal Writing
2,Gabrielle Goodwin; Margi Wald,3.7,College Writing Programs,9O,A-,Esp Legal Writing
5,Gabrielle Goodwin; Margi Wald,3.3,College Writing Programs,9O,B+,Esp Legal Writing
1,Gabrielle Goodwin; Margi Wald,3,College Writing Programs,9O,B,Esp Legal Writing
1,Gabrielle Goodwin; Margi Wald,2.7,College Writing Programs,9O,B-,Esp Legal Writing
1,Gabrielle Goodwin; Margi Wald,,College Writing Programs,9O,Not Pass,Esp Legal Writing
3,Barrie Roberts; Margi Wald,4,College Writing Programs,9P,A+,Esp Cr Buslawir
5,Barrie Roberts; Margi Wald,4,College Writing Programs,9P,A,Esp Cr Buslawir
7,Barrie Roberts; Margi Wald,3.7,College Writing Programs,9P,A-,Esp Cr Buslawir
5,Barrie Roberts; Margi Wald,3.3,College Writing Programs,9P,B+,Esp Cr Buslawir
4,David Skolnick; Margi Wald,4,College Writing Programs,9Q,A+,Esp Engl Thru Drama
5,David Skolnick; Margi Wald,4,College Writing Programs,9Q,A,Esp Engl Thru Drama
1,David Skolnick; Margi Wald,3.7,College Writing Programs,9Q,A-,Esp Engl Thru Drama
1,David Skolnick; Margi Wald,3,College Writing Programs,9Q,B,Esp Engl Thru Drama
1,David Skolnick; Margi Wald,1.7,College Writing Programs,9Q,C-,Esp Engl Thru Drama
1,David Skolnick; Margi Wald,1,College Writing Programs,9Q,D,Esp Engl Thru Drama
1,Margi Wald; Steven Zetlan,4,College Writing Programs,9R,A+,Esp Oral Present
6,Margi Wald; Steven Zetlan,4,College Writing Programs,9R,A,Esp Oral Present
2,Margi Wald; Steven Zetlan,3.7,College Writing Programs,9R,A-,Esp Oral Present
2,Margi Wald; Steven Zetlan,2.7,College Writing Programs,9R,B-,Esp Oral Present
1,Margi Wald; Steven Zetlan,2,College Writing Programs,9R,C,Esp Oral Present
2,Margi Wald; Steven Zetlan,,College Writing Programs,9R,Pass,Esp Oral Present
6,Margi Wald; Thomas Mcnichol,4,College Writing Programs,9R,A,Esp Oral Present
2,Margi Wald; Thomas Mcnichol,3.7,College Writing Programs,9R,A-,Esp Oral Present
3,Margi Wald; Thomas Mcnichol,3.3,College Writing Programs,9R,B+,Esp Oral Present
1,Margi Wald; Thomas Mcnichol,3,College Writing Programs,9R,B,Esp Oral Present
2,Margi Wald; Thomas Mcnichol,,College Writing Programs,9R,Pass,Esp Oral Present
13,Jennifer Johnson; Margi Wald,4,College Writing Programs,9R,A,Esp Oral Present
1,Jennifer Johnson; Margi Wald,3.7,College Writing Programs,9R,A-,Esp Oral Present
5,Margi Wald; Melody Noll,3.7,College Writing Programs,9S,A-,Esp Pronunciation
5,Margi Wald; Melody Noll,3.3,College Writing Programs,9S,B+,Esp Pronunciation
2,Margi Wald; Melody Noll,3,College Writing Programs,9S,B,Esp Pronunciation
1,Margi Wald; Melody Noll,2.7,College Writing Programs,9S,B-,Esp Pronunciation
2,Margi Wald; Melody Noll,2.3,College Writing Programs,9S,C+,Esp Pronunciation
1,Margi Wald; Melody Noll,,College Writing Programs,9S,Pass,Esp Pronunciation
1,Margi Wald; Melody Noll,,College Writing Programs,9S,Not Pass,Esp Pronunciation
3,Ivy Mills; Margi Wald,4,College Writing Programs,9U,A,Esp Tv Culture Comm
3,Ivy Mills; Margi Wald,3.7,College Writing Programs,9U,A-,Esp Tv Culture Comm
2,Ivy Mills; Margi Wald,3.3,College Writing Programs,9U,B+,Esp Tv Culture Comm
3,Ivy Mills; Margi Wald,3,College Writing Programs,9U,B,Esp Tv Culture Comm
2,Ivy Mills; Margi Wald,2.7,College Writing Programs,9U,B-,Esp Tv Culture Comm
1,Ivy Mills; Margi Wald,2,College Writing Programs,9U,C,Esp Tv Culture Comm
1,Ivy Mills; Margi Wald,,College Writing Programs,9U,Pass,Esp Tv Culture Comm
4,John Mcclain; Margi Wald,4,College Writing Programs,9V,A,Esp Engl Sci Engin
7,John Mcclain; Margi Wald,3.7,College Writing Programs,9V,A-,Esp Engl Sci Engin
5,John Mcclain; Margi Wald,3.3,College Writing Programs,9V,B+,Esp Engl Sci Engin
1,John Mcclain; Margi Wald,1.7,College Writing Programs,9V,C-,Esp Engl Sci Engin
1,John Mcclain; Margi Wald,0,College Writing Programs,9V,F,Esp Engl Sci Engin
12,Margi Wald; Susana Leong,4,College Writing Programs,9V,A,Esp Engl Sci Engin
2,Margi Wald; Susana Leong,3.7,College Writing Programs,9V,A-,Esp Engl Sci Engin
1,Margi Wald; Susana Leong,3.3,College Writing Programs,9V,B+,Esp Engl Sci Engin
1,Margi Wald; Susana Leong,3,College Writing Programs,9V,B,Esp Engl Sci Engin
1,Margi Wald; Susana Leong,0,College Writing Programs,9V,F,Esp Engl Sci Engin
1,Margi Wald; Susana Leong,,College Writing Programs,9V,Pass,Esp Engl Sci Engin
12,John Mcclain; Margi Wald,4,College Writing Programs,9V,A,Esp Engl Sci Engin
4,John Mcclain; Margi Wald,3.7,College Writing Programs,9V,A-,Esp Engl Sci Engin
2,John Mcclain; Margi Wald,3.3,College Writing Programs,9V,B+,Esp Engl Sci Engin
1,John Mcclain; Margi Wald,3,College Writing Programs,9V,B,Esp Engl Sci Engin
6,Brandon Spars; Margi Wald,4,College Writing Programs,9W,A+,Esp Speech Debate
4,Brandon Spars; Margi Wald,4,College Writing Programs,9W,A,Esp Speech Debate
4,Brandon Spars; Margi Wald,3.7,College Writing Programs,9W,A-,Esp Speech Debate
1,Brandon Spars; Margi Wald,3.3,College Writing Programs,9W,B+,Esp Speech Debate
2,Brandon Spars; Margi Wald,0,College Writing Programs,9W,F,Esp Speech Debate
1,Brandon Spars; Margi Wald,,College Writing Programs,9W,Pass,Esp Speech Debate
1,Brandon Spars; Margi Wald,,College Writing Programs,9W,Pass,Esp Speech Debate
1,Margi Wald; Matthew Barclay,4,College Writing Programs,9X,A+,Esp Engl Thru Music
4,Margi Wald; Matthew Barclay,4,College Writing Programs,9X,A,Esp Engl Thru Music
4,Margi Wald; Matthew Barclay,3.7,College Writing Programs,9X,A-,Esp Engl Thru Music
1,Margi Wald; Matthew Barclay,3.3,College Writing Programs,9X,B+,Esp Engl Thru Music
1,Margi Wald; Matthew Barclay,3,College Writing Programs,9X,B,Esp Engl Thru Music
1,Margi Wald; Matthew Barclay,2,College Writing Programs,9X,C,Esp Engl Thru Music
1,Margi Wald; Matthew Barclay,1.3,College Writing Programs,9X,D+,Esp Engl Thru Music
1,Margi Wald; Matthew Barclay,1,College Writing Programs,9X,D,Esp Engl Thru Music
1,Margi Wald; Matthew Barclay,0,College Writing Programs,9X,F,Esp Engl Thru Music
2,Margi Wald; Matthew Barclay,,College Writing Programs,9X,Pass,Esp Engl Thru Music
7,Joyce Podevyn; Margi Wald,4,College Writing Programs,9Y,A,Esp Creative Wrting
7,Joyce Podevyn; Margi Wald,3.7,College Writing Programs,9Y,A-,Esp Creative Wrting
1,Joyce Podevyn; Margi Wald,0,College Writing Programs,9Y,F,Esp Creative Wrting
2,Joyce Podevyn; Margi Wald,,College Writing Programs,9Y,Pass,Esp Creative Wrting
2,Carolyn Carr; Margi Wald,4,College Writing Programs,9Z,A+,Esp Sustainability
4,Carolyn Carr; Margi Wald,4,College Writing Programs,9Z,A,Esp Sustainability
1,Carolyn Carr; Margi Wald,3.7,College Writing Programs,9Z,A-,Esp Sustainability
3,Carolyn Carr; Margi Wald,3.3,College Writing Programs,9Z,B+,Esp Sustainability
1,Carolyn Carr; Margi Wald,3,College Writing Programs,9Z,B,Esp Sustainability
2,Carolyn Carr; Margi Wald,2.7,College Writing Programs,9Z,B-,Esp Sustainability
1,Carolyn Carr; Margi Wald,1.7,College Writing Programs,9Z,C-,Esp Sustainability
3,Johnathan Vaknin; Miryam Sas,4,Comparative Literature,R1B,A,Engl Comp World Lit
3,Johnathan Vaknin; Miryam Sas,3.7,Comparative Literature,R1B,A-,Engl Comp World Lit
4,Johnathan Vaknin; Miryam Sas,3.3,Comparative Literature,R1B,B+,Engl Comp World Lit
2,Johnathan Vaknin; Miryam Sas,3,Comparative Literature,R1B,B,Engl Comp World Lit
1,Johnathan Vaknin; Miryam Sas,2.7,Comparative Literature,R1B,B-,Engl Comp World Lit
1,Johnathan Vaknin; Miryam Sas,2.3,Comparative Literature,R1B,C+,Engl Comp World Lit
6,Jordan Greenwald; Miryam Sas,4,Comparative Literature,R1B,A,Engl Comp World Lit
1,Jordan Greenwald; Miryam Sas,3.7,Comparative Literature,R1B,A-,Engl Comp World Lit
5,Jordan Greenwald; Miryam Sas,3.3,Comparative Literature,R1B,B+,Engl Comp World Lit
1,Jordan Greenwald; Miryam Sas,3,Comparative Literature,R1B,B,Engl Comp World Lit
1,Jordan Greenwald; Miryam Sas,0,Comparative Literature,R1B,F,Engl Comp World Lit
1,Jessica Crewe; Miryam Sas,4,Comparative Literature,N60AC,A+,Lit Amer Cultures
9,Jessica Crewe; Miryam Sas,4,Comparative Literature,N60AC,A,Lit Amer Cultures
3,Jessica Crewe; Miryam Sas,3.7,Comparative Literature,N60AC,A-,Lit Amer Cultures
1,Jessica Crewe; Miryam Sas,3.3,Comparative Literature,N60AC,B+,Lit Amer Cultures
2,Jessica Crewe; Miryam Sas,3,Comparative Literature,N60AC,B,Lit Amer Cultures
1,Jessica Crewe; Miryam Sas,2.7,Comparative Literature,N60AC,B-,Lit Amer Cultures
3,Jessica Crewe; Miryam Sas,0,Comparative Literature,N60AC,F,Lit Amer Cultures
2,Jessica Crewe; Miryam Sas,,Comparative Literature,N60AC,Pass,Lit Amer Cultures
3,Miryam Sas; Simona Schneider,4,Comparative Literature,N60AC,A,Lit Amer Cultures
1,Miryam Sas; Simona Schneider,,Comparative Literature,N60AC,Pass,Lit Amer Cultures
2,Kathryn Crim; Miryam Sas,4,Comparative Literature,N60AC,A,Lit Amer Cultures
2,Kathryn Crim; Miryam Sas,3.7,Comparative Literature,N60AC,A-,Lit Amer Cultures
2,Kathryn Crim; Miryam Sas,3.3,Comparative Literature,N60AC,B+,Lit Amer Cultures
2,Kathryn Crim; Miryam Sas,3,Comparative Literature,N60AC,B,Lit Amer Cultures
2,Kathryn Crim; Miryam Sas,,Comparative Literature,N60AC,Pass,Lit Amer Cultures
1,Kathryn Crim; Miryam Sas,,Comparative Literature,N60AC,Pass,Lit Amer Cultures
6,Marianne Kaletzky; Miryam Sas,4,Comparative Literature,N60AC,A,Lit Amer Cultures
2,Marianne Kaletzky; Miryam Sas,3.7,Comparative Literature,N60AC,A-,Lit Amer Cultures
1,Marianne Kaletzky; Miryam Sas,3.3,Comparative Literature,N60AC,B+,Lit Amer Cultures
3,Marianne Kaletzky; Miryam Sas,3,Comparative Literature,N60AC,B,Lit Amer Cultures
1,Marianne Kaletzky; Miryam Sas,2.3,Comparative Literature,N60AC,C+,Lit Amer Cultures
1,Marianne Kaletzky; Miryam Sas,0,Comparative Literature,N60AC,F,Lit Amer Cultures
1,Marianne Kaletzky; Miryam Sas,,Comparative Literature,N60AC,Pass,Lit Amer Cultures
15,Robert Kaufman,4,Comparative Literature,N298,A,Special Study
1,Robert Kaufman,,Comparative Literature,N298,Pass,Special Study
1,Miryam Sas,,Comparative Literature,299,Pass,Directed Research
1,Robert Kaufman,,Comparative Literature,N601,Pass,Individual Study
8,Jonathan Mckinsey; Michael Ball,4,Computer Science,10,A+,Beauty Joy Computng
13,Jonathan Mckinsey; Michael Ball,4,Computer Science,10,A,Beauty Joy Computng
3,Jonathan Mckinsey; Michael Ball,3.7,Computer Science,10,A-,Beauty Joy Computng
4,Jonathan Mckinsey; Michael Ball,3,Computer Science,10,B,Beauty Joy Computng
6,Jonathan Mckinsey; Michael Ball,2.7,Computer Science,10,B-,Beauty Joy Computng
1,Jonathan Mckinsey; Michael Ball,2.3,Computer Science,10,C+,Beauty Joy Computng
1,Jonathan Mckinsey; Michael Ball,1.7,Computer Science,10,C-,Beauty Joy Computng
3,Jonathan Mckinsey; Michael Ball,1,Computer Science,10,D,Beauty Joy Computng
10,Jonathan Mckinsey; Michael Ball,,Computer Science,10,Pass,Beauty Joy Computng
3,Jonathan Mckinsey; Michael Ball,,Computer Science,10,Not Pass,Beauty Joy Computng
16,Albert Wu; Robert Huang,4,Computer Science,61A,A+,Str Interp Cmp Prgs
43,Albert Wu; Robert Huang,4,Computer Science,61A,A,Str Interp Cmp Prgs
32,Albert Wu; Robert Huang,3.7,Computer Science,61A,A-,Str Interp Cmp Prgs
32,Albert Wu; Robert Huang,3.3,Computer Science,61A,B+,Str Interp Cmp Prgs
49,Albert Wu; Robert Huang,3,Computer Science,61A,B,Str Interp Cmp Prgs
23,Albert Wu; Robert Huang,2.7,Computer Science,61A,B-,Str Interp Cmp Prgs
8,Albert Wu; Robert Huang,2.3,Computer Science,61A,C+,Str Interp Cmp Prgs
16,Albert Wu; Robert Huang,2,Computer Science,61A,C,Str Interp Cmp Prgs
12,Albert Wu; Robert Huang,1.7,Computer Science,61A,C-,Str Interp Cmp Prgs
2,Albert Wu; Robert Huang,1.3,Computer Science,61A,D+,Str Interp Cmp Prgs
2,Albert Wu; Robert Huang,1,Computer Science,61A,D,Str Interp Cmp Prgs
4,Albert Wu; Robert Huang,0.7,Computer Science,61A,D-,Str Interp Cmp Prgs
13,Albert Wu; Robert Huang,0,Computer Science,61A,F,Str Interp Cmp Prgs
32,Albert Wu; Robert Huang,,Computer Science,61A,Pass,Str Interp Cmp Prgs
2,Albert Wu; Robert Huang,,Computer Science,61A,Pass,Str Interp Cmp Prgs
34,Albert Wu; Robert Huang,,Computer Science,61A,Not Pass,Str Interp Cmp Prgs
1,Albert Wu; Robert Huang,,Computer Science,61A,Not Pass,Str Interp Cmp Prgs
2,Judy Wang; Shidi Huang,4,Computer Science,61AS,A+,Str Interp Comp Prg
1,Judy Wang; Shidi Huang,4,Computer Science,61AS,A,Str Interp Comp Prg
2,Judy Wang; Shidi Huang,3.3,Computer Science,61AS,B+,Str Interp Comp Prg
2,Judy Wang; Shidi Huang,3,Computer Science,61AS,B,Str Interp Comp Prg
2,Judy Wang; Shidi Huang,2.7,Computer Science,61AS,B-,Str Interp Comp Prg
1,Judy Wang; Shidi Huang,2.3,Computer Science,61AS,C+,Str Interp Comp Prg
1,Judy Wang; Shidi Huang,1.7,Computer Science,61AS,C-,Str Interp Comp Prg
1,Judy Wang; Shidi Huang,1.3,Computer Science,61AS,D+,Str Interp Comp Prg
1,Judy Wang; Shidi Huang,0.7,Computer Science,61AS,D-,Str Interp Comp Prg
1,Judy Wang; Shidi Huang,0,Computer Science,61AS,F,Str Interp Comp Prg
1,Judy Wang; Shidi Huang,,Computer Science,61AS,Pass,Str Interp Comp Prg
2,Judy Wang; Shidi Huang,,Computer Science,61AS,Not Pass,Str Interp Comp Prg
10,Joseph Moghadam,4,Computer Science,61BL,A+,Data Strs Prog Meth
48,Joseph Moghadam,4,Computer Science,61BL,A,Data Strs Prog Meth
32,Joseph Moghadam,3.7,Computer Science,61BL,A-,Data Strs Prog Meth
44,Joseph Moghadam,3.3,Computer Science,61BL,B+,Data Strs Prog Meth
22,Joseph Moghadam,3,Computer Science,61BL,B,Data Strs Prog Meth
22,Joseph Moghadam,2.7,Computer Science,61BL,B-,Data Strs Prog Meth
11,Joseph Moghadam,2.3,Computer Science,61BL,C+,Data Strs Prog Meth
13,Joseph Moghadam,2,Computer Science,61BL,C,Data Strs Prog Meth
5,Joseph Moghadam,1.7,Computer Science,61BL,C-,Data Strs Prog Meth
5,Joseph Moghadam,1,Computer Science,61BL,D,Data Strs Prog Meth
6,Joseph Moghadam,0,Computer Science,61BL,F,Data Strs Prog Meth
20,Joseph Moghadam,,Computer Science,61BL,Pass,Data Strs Prog Meth
8,Joseph Moghadam,,Computer Science,61BL,Not Pass,Data Strs Prog Meth
2,Joseph Moghadam,,Computer Science,61BL,Not Pass,Data Strs Prog Meth
3,Sagar Karandikar,4,Computer Science,61C,A+,Machine Structures
13,Sagar Karandikar,4,Computer Science,61C,A,Machine Structures
11,Sagar Karandikar,3.7,Computer Science,61C,A-,Machine Structures
18,Sagar Karandikar,3.3,Computer Science,61C,B+,Machine Structures
28,Sagar Karandikar,3,Computer Science,61C,B,Machine Structures
10,Sagar Karandikar,2.7,Computer Science,61C,B-,Machine Structures
