Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Nm,Course Title Nm
2,Andrew Jones,,Chinese,298,Satisfactory,Dir Stu For Grad St
5,Gary Binger,4,City & Regional Planning,110,A+,Intro To City Plng
13,Gary Binger,4,City & Regional Planning,110,A,Intro To City Plng
12,Gary Binger,3.7,City & Regional Planning,110,A-,Intro To City Plng
5,Gary Binger,3.3,City & Regional Planning,110,B+,Intro To City Plng
8,Gary Binger,3,City & Regional Planning,110,B,Intro To City Plng
1,Gary Binger,2.3,City & Regional Planning,110,C+,Intro To City Plng
1,Gary Binger,0,City & Regional Planning,110,F,Intro To City Plng
4,Gary Binger,,City & Regional Planning,110,Pass,Intro To City Plng
1,Gary Binger,,City & Regional Planning,110,Satisfactory,Intro To City Plng
1,Richard Lee,4,City & Regional Planning,114,A+,Intro Urb Reg Trans
9,Richard Lee,4,City & Regional Planning,114,A,Intro Urb Reg Trans
6,Richard Lee,3.7,City & Regional Planning,114,A-,Intro Urb Reg Trans
6,Richard Lee,3.3,City & Regional Planning,114,B+,Intro Urb Reg Trans
4,Richard Lee,3,City & Regional Planning,114,B,Intro Urb Reg Trans
5,Richard Lee,,City & Regional Planning,114,Pass,Intro Urb Reg Trans
11,Alex Schafran; Karen Christensen,4,City & Regional Planning,118AC,A,The Urban Comm
13,Alex Schafran; Karen Christensen,3.7,City & Regional Planning,118AC,A-,The Urban Comm
9,Alex Schafran; Karen Christensen,3.3,City & Regional Planning,118AC,B+,The Urban Comm
7,Alex Schafran; Karen Christensen,3,City & Regional Planning,118AC,B,The Urban Comm
4,Alex Schafran; Karen Christensen,2.7,City & Regional Planning,118AC,B-,The Urban Comm
1,Alex Schafran; Karen Christensen,2.3,City & Regional Planning,118AC,C+,The Urban Comm
1,Alex Schafran; Karen Christensen,2,City & Regional Planning,118AC,C,The Urban Comm
1,Alex Schafran; Karen Christensen,1,City & Regional Planning,118AC,D,The Urban Comm
1,Alex Schafran; Karen Christensen,0,City & Regional Planning,118AC,F,The Urban Comm
5,Alex Schafran; Karen Christensen,,City & Regional Planning,118AC,Pass,The Urban Comm
1,Alex Schafran; Karen Christensen,,City & Regional Planning,118AC,Not Pass,The Urban Comm
2,Helaine Prentice,4,City & Regional Planning,190,A+,Adv Topcs Urban Stu
5,Helaine Prentice,4,City & Regional Planning,190,A,Adv Topcs Urban Stu
2,Helaine Prentice,3.7,City & Regional Planning,190,A-,Adv Topcs Urban Stu
2,Helaine Prentice,3.3,City & Regional Planning,190,B+,Adv Topcs Urban Stu
1,Helaine Prentice,,City & Regional Planning,190,Pass,Adv Topcs Urban Stu
1,Karen Christensen,,City & Regional Planning,199,Pass,Superv Indep Study
1,Karen Christensen,4,City & Regional Planning,N299,A,Ind Stdy Or Res
10,Karen Christensen,,City & Regional Planning,N299,Satisfactory,Ind Stdy Or Res
1,Michael Cassidy,,Civil & Environmental Eng,197,Pass,Field Studies In Ce
1,Bozidar Stojadinovic,,Civil & Environmental Eng,297,Pass,Fld Studies In Cee
2,Alexander Skabardonis,,Civil & Environmental Eng,297,Satisfactory,Fld Studies In Cee
2,Iris Tommelein,,Civil & Environmental Eng,299,Satisfactory,Individual Research
2,Carlos Daganzo,,Civil & Environmental Eng,299,Satisfactory,Individual Research
1,Michael Cassidy,,Civil & Environmental Eng,299,Satisfactory,Individual Research
1,Jack Moehle,,Civil & Environmental Eng,299,Satisfactory,Individual Research
3,Kara Nelson,,Civil & Environmental Eng,299,Satisfactory,Individual Research
3,Alexander Skabardonis,,Civil & Environmental Eng,299,Satisfactory,Individual Research
1,Armen Der Kiureghian,,Civil & Environmental Eng,299,Satisfactory,Individual Research
2,Steven Glaser,,Civil & Environmental Eng,299,Satisfactory,Individual Research
2,Alexandre Bayen,,Civil & Environmental Eng,299,Satisfactory,Individual Research
1,David Sedlak,,Civil & Environmental Eng,299,Satisfactory,Individual Research
2,Stephen Mahin,,Civil & Environmental Eng,299,Satisfactory,Individual Research
1,Bozidar Stojadinovic,,Civil & Environmental Eng,299,Satisfactory,Individual Research
1,Mark Stacey,,Civil & Environmental Eng,299,Satisfactory,Individual Research
1,John Dracup,,Civil & Environmental Eng,299,Satisfactory,Individual Research
1,Arpad Horvath,,Civil & Environmental Eng,299,Satisfactory,Individual Research
3,David Goldstein; Ellen Oliensis,4,Classics,10A,A,Intro Greek Civ
3,David Goldstein; Ellen Oliensis,3.7,Classics,10A,A-,Intro Greek Civ
2,David Goldstein; Ellen Oliensis,3,Classics,10A,B,Intro Greek Civ
2,David Goldstein; Ellen Oliensis,2.7,Classics,10A,B-,Intro Greek Civ
1,David Goldstein; Ellen Oliensis,2.3,Classics,10A,C+,Intro Greek Civ
1,David Goldstein; Ellen Oliensis,2,Classics,10A,C,Intro Greek Civ
2,David Goldstein; Ellen Oliensis,0,Classics,10A,F,Intro Greek Civ
2,David Goldstein; Ellen Oliensis,,Classics,10A,Pass,Intro Greek Civ
2,David Goldstein; Ellen Oliensis,,Classics,10A,Not Pass,Intro Greek Civ
1,Ellen Oliensis; Timothy Pepper,4,Classics,10B,A+,Intro Roman Civ
5,Ellen Oliensis; Timothy Pepper,4,Classics,10B,A,Intro Roman Civ
2,Ellen Oliensis; Timothy Pepper,3.7,Classics,10B,A-,Intro Roman Civ
3,Ellen Oliensis; Timothy Pepper,3.3,Classics,10B,B+,Intro Roman Civ
3,Ellen Oliensis; Timothy Pepper,3,Classics,10B,B,Intro Roman Civ
1,Ellen Oliensis; Timothy Pepper,0,Classics,10B,F,Intro Roman Civ
2,Ellen Oliensis; Timothy Pepper,,Classics,10B,Pass,Intro Roman Civ
3,Ellen Oliensis; Timothy Pepper,,Classics,10B,Not Pass,Intro Roman Civ
8,Anthony Bulloch,4,Classics,28,A,Classic Myths
9,Anthony Bulloch,3.7,Classics,28,A-,Classic Myths
10,Anthony Bulloch,3.3,Classics,28,B+,Classic Myths
5,Anthony Bulloch,3,Classics,28,B,Classic Myths
1,Anthony Bulloch,2.7,Classics,28,B-,Classic Myths
1,Anthony Bulloch,2.3,Classics,28,C+,Classic Myths
2,Anthony Bulloch,1.7,Classics,28,C-,Classic Myths
2,Anthony Bulloch,0,Classics,28,F,Classic Myths
11,Anthony Bulloch,,Classics,28,Pass,Classic Myths
1,Anthony Bulloch,,Classics,28,Not Pass,Classic Myths
2,Giovanni Ferrari,4,Classics,35,A+,Greek Tragedy
8,Giovanni Ferrari,4,Classics,35,A,Greek Tragedy
4,Giovanni Ferrari,3.7,Classics,35,A-,Greek Tragedy
1,Giovanni Ferrari,3,Classics,35,B,Greek Tragedy
6,Kim Shelton,4,Classics,N172A,A,Arch Fld Schl Nemea
2,Kim Shelton,3.7,Classics,N172A,A-,Arch Fld Schl Nemea
1,Kim Shelton,3.3,Classics,N172A,B+,Arch Fld Schl Nemea
1,Kim Shelton,,Classics,N172A,Pass,Arch Fld Schl Nemea
6,Kim Shelton,4,Classics,N172B,A,Arch Fld Sch Mycena
1,Kim Shelton,3.7,Classics,N172B,A-,Arch Fld Sch Mycena
1,Kim Shelton,3.3,Classics,N172B,B+,Arch Fld Sch Mycena
2,Kim Shelton,,Classics,199,Pass,Superv Indep Study
1,Ellen Oliensis,,Classics,299,Satisfactory,Special Study
4,Samuel Tilsen; Sharon Inkelas,4,Cognitive Science,C101,A,Mind And Language
2,Samuel Tilsen; Sharon Inkelas,3.7,Cognitive Science,C101,A-,Mind And Language
2,Samuel Tilsen; Sharon Inkelas,3.3,Cognitive Science,C101,B+,Mind And Language
5,Samuel Tilsen; Sharon Inkelas,3,Cognitive Science,C101,B,Mind And Language
2,Samuel Tilsen; Sharon Inkelas,2.7,Cognitive Science,C101,B-,Mind And Language
3,Samuel Tilsen; Sharon Inkelas,2.3,Cognitive Science,C101,C+,Mind And Language
1,Samuel Tilsen; Sharon Inkelas,2,Cognitive Science,C101,C,Mind And Language
2,Samuel Tilsen; Sharon Inkelas,1.7,Cognitive Science,C101,C-,Mind And Language
1,Samuel Tilsen; Sharon Inkelas,0,Cognitive Science,C101,F,Mind And Language
2,Samuel Tilsen; Sharon Inkelas,,Cognitive Science,C101,Pass,Mind And Language
1,Samuel Tilsen; Sharon Inkelas,,Cognitive Science,C101,Not Pass,Mind And Language
2,Donnett Flash,3.7,College Writing Programs,R1A,A-,College Writing 1a
5,Donnett Flash,3.3,College Writing Programs,R1A,B+,College Writing 1a
2,Donnett Flash,3,College Writing Programs,R1A,B,College Writing 1a
2,Donnett Flash,2.7,College Writing Programs,R1A,B-,College Writing 1a
1,Donnett Flash,0,College Writing Programs,R1A,F,College Writing 1a
12,Patricia Hammons,,College Writing Programs,N2,Pass,Wrtg The Bridge
11,Patricia Hammons,,College Writing Programs,N2,Pass,Wrtg The Bridge
12,Patricia Hammons,,College Writing Programs,N2,Pass,Wrtg The Bridge
12,Patricia Hammons,,College Writing Programs,N2,Pass,Wrtg The Bridge
13,Patricia Hammons,,College Writing Programs,N2,Pass,Wrtg The Bridge
15,Margi Wald; Thomas Mcnichol,,College Writing Programs,7,Pass,Amer Lang Culture
1,Margi Wald; Thomas Mcnichol,,College Writing Programs,7,Satisfactory,Amer Lang Culture
1,Margi Wald; Thomas Mcnichol,,College Writing Programs,7,Not Pass,Amer Lang Culture
15,Margi Wald; Matthew Barclay,,College Writing Programs,7,Pass,Amer Lang Culture
2,Margi Wald; Matthew Barclay,,College Writing Programs,7,Satisfactory,Amer Lang Culture
2,Margi Wald; Matthew Barclay,,College Writing Programs,7,Not Pass,Amer Lang Culture
16,Margi Wald; Michele Rajotte,,College Writing Programs,7,Pass,Amer Lang Culture
1,Margi Wald; Michele Rajotte,,College Writing Programs,7,Satisfactory,Amer Lang Culture
2,Margi Wald; Michele Rajotte,,College Writing Programs,7,Not Pass,Amer Lang Culture
11,Joyce Podevyn; Margi Wald,,College Writing Programs,7,Pass,Amer Lang Culture
2,Joyce Podevyn; Margi Wald,,College Writing Programs,7,Satisfactory,Amer Lang Culture
1,Joyce Podevyn; Margi Wald,,College Writing Programs,7,Not Pass,Amer Lang Culture
13,David Frasca; Margi Wald,,College Writing Programs,7,Pass,Amer Lang Culture
2,David Frasca; Margi Wald,,College Writing Programs,7,Satisfactory,Amer Lang Culture
2,David Frasca; Margi Wald,,College Writing Programs,7,Not Pass,Amer Lang Culture
12,Margi Wald; Sybil Marcus,,College Writing Programs,7,Pass,Amer Lang Culture
1,Margi Wald; Sybil Marcus,,College Writing Programs,7,Satisfactory,Amer Lang Culture
3,Margi Wald; Sybil Marcus,,College Writing Programs,7,Not Pass,Amer Lang Culture
3,Barbara Kaiser; Margi Wald,4,College Writing Programs,8,A+,Engl As Second Lang
7,Barbara Kaiser; Margi Wald,4,College Writing Programs,8,A,Engl As Second Lang
1,Barbara Kaiser; Margi Wald,3.7,College Writing Programs,8,A-,Engl As Second Lang
1,Barbara Kaiser; Margi Wald,3,College Writing Programs,8,B,Engl As Second Lang
1,Barbara Kaiser; Margi Wald,2.7,College Writing Programs,8,B-,Engl As Second Lang
1,Barbara Kaiser; Margi Wald,2.3,College Writing Programs,8,C+,Engl As Second Lang
3,Barbara Kaiser; Margi Wald,0,College Writing Programs,8,F,Engl As Second Lang
1,Barbara Kaiser; Margi Wald,,College Writing Programs,8,Pass,Engl As Second Lang
2,David Frasca; Margi Wald,3.7,College Writing Programs,8,A-,Engl As Second Lang
3,David Frasca; Margi Wald,3.3,College Writing Programs,8,B+,Engl As Second Lang
5,David Frasca; Margi Wald,3,College Writing Programs,8,B,Engl As Second Lang
1,David Frasca; Margi Wald,2.7,College Writing Programs,8,B-,Engl As Second Lang
1,David Frasca; Margi Wald,2.3,College Writing Programs,8,C+,Engl As Second Lang
1,David Frasca; Margi Wald,2,College Writing Programs,8,C,Engl As Second Lang
2,David Frasca; Margi Wald,,College Writing Programs,8,Pass,Engl As Second Lang
1,Ellen Rosenfield; Margi Wald,4,College Writing Programs,8,A+,Engl As Second Lang
4,Ellen Rosenfield; Margi Wald,4,College Writing Programs,8,A,Engl As Second Lang
2,Ellen Rosenfield; Margi Wald,3.7,College Writing Programs,8,A-,Engl As Second Lang
6,Ellen Rosenfield; Margi Wald,3.3,College Writing Programs,8,B+,Engl As Second Lang
1,Ellen Rosenfield; Margi Wald,3,College Writing Programs,8,B,Engl As Second Lang
1,Ellen Rosenfield; Margi Wald,2.7,College Writing Programs,8,B-,Engl As Second Lang
1,Ellen Rosenfield; Margi Wald,1.7,College Writing Programs,8,C-,Engl As Second Lang
2,Ellen Rosenfield; Margi Wald,,College Writing Programs,8,Satisfactory,Engl As Second Lang
1,David Skolnick; Margi Wald,4,College Writing Programs,8,A+,Engl As Second Lang
3,David Skolnick; Margi Wald,4,College Writing Programs,8,A,Engl As Second Lang
1,David Skolnick; Margi Wald,3.7,College Writing Programs,8,A-,Engl As Second Lang
1,David Skolnick; Margi Wald,3.3,College Writing Programs,8,B+,Engl As Second Lang
3,David Skolnick; Margi Wald,3,College Writing Programs,8,B,Engl As Second Lang
2,David Skolnick; Margi Wald,2.3,College Writing Programs,8,C+,Engl As Second Lang
1,David Skolnick; Margi Wald,2,College Writing Programs,8,C,Engl As Second Lang
3,David Skolnick; Margi Wald,,College Writing Programs,8,Pass,Engl As Second Lang
1,David Skolnick; Margi Wald,,College Writing Programs,8,Satisfactory,Engl As Second Lang
1,Amy Prentiss; Margi Wald,4,College Writing Programs,8,A,Engl As Second Lang
7,Amy Prentiss; Margi Wald,3.7,College Writing Programs,8,A-,Engl As Second Lang
6,Amy Prentiss; Margi Wald,3.3,College Writing Programs,8,B+,Engl As Second Lang
1,Amy Prentiss; Margi Wald,3,College Writing Programs,8,B,Engl As Second Lang
3,Amy Prentiss; Margi Wald,,College Writing Programs,8,Pass,Engl As Second Lang
2,Margi Wald; Paula Gunder,4,College Writing Programs,8,A+,Engl As Second Lang
4,Margi Wald; Paula Gunder,4,College Writing Programs,8,A,Engl As Second Lang
4,Margi Wald; Paula Gunder,3.7,College Writing Programs,8,A-,Engl As Second Lang
3,Margi Wald; Paula Gunder,3,College Writing Programs,8,B,Engl As Second Lang
3,Margi Wald; Paula Gunder,,College Writing Programs,8,Pass,Engl As Second Lang
2,Margi Wald; Matthew Barclay,4,College Writing Programs,8,A+,Engl As Second Lang
3,Margi Wald; Matthew Barclay,4,College Writing Programs,8,A,Engl As Second Lang
2,Margi Wald; Matthew Barclay,3.7,College Writing Programs,8,A-,Engl As Second Lang
4,Margi Wald; Matthew Barclay,3,College Writing Programs,8,B,Engl As Second Lang
2,Margi Wald; Matthew Barclay,2.7,College Writing Programs,8,B-,Engl As Second Lang
2,Margi Wald; Matthew Barclay,2,College Writing Programs,8,C,Engl As Second Lang
1,Margi Wald; Matthew Barclay,1,College Writing Programs,8,D,Engl As Second Lang
1,Margi Wald; Matthew Barclay,,College Writing Programs,8,Pass,Engl As Second Lang
2,Lindsay Pearson; Margi Wald,4,College Writing Programs,8,A+,Engl As Second Lang
5,Lindsay Pearson; Margi Wald,4,College Writing Programs,8,A,Engl As Second Lang
2,Lindsay Pearson; Margi Wald,3.3,College Writing Programs,8,B+,Engl As Second Lang
4,Lindsay Pearson; Margi Wald,3,College Writing Programs,8,B,Engl As Second Lang
2,Lindsay Pearson; Margi Wald,2.7,College Writing Programs,8,B-,Engl As Second Lang
1,Lindsay Pearson; Margi Wald,,College Writing Programs,8,Satisfactory,Engl As Second Lang
6,Janet Christensen; Margi Wald,4,College Writing Programs,8,A,Engl As Second Lang
4,Janet Christensen; Margi Wald,3.7,College Writing Programs,8,A-,Engl As Second Lang
2,Janet Christensen; Margi Wald,3.3,College Writing Programs,8,B+,Engl As Second Lang
1,Janet Christensen; Margi Wald,1,College Writing Programs,8,D,Engl As Second Lang
1,Janet Christensen; Margi Wald,0,College Writing Programs,8,F,Engl As Second Lang
1,Janet Christensen; Margi Wald,,College Writing Programs,8,Pass,Engl As Second Lang
13,James Seger; Margi Wald,4,College Writing Programs,8,A,Engl As Second Lang
3,James Seger; Margi Wald,3.7,College Writing Programs,8,A-,Engl As Second Lang
1,James Seger; Margi Wald,3,College Writing Programs,8,B,Engl As Second Lang
1,James Seger; Margi Wald,,College Writing Programs,8,Pass,Engl As Second Lang
6,Margi Wald; Thomas Mcnichol,4,College Writing Programs,8,A,Engl As Second Lang
1,Margi Wald; Thomas Mcnichol,3.7,College Writing Programs,8,A-,Engl As Second Lang
1,Margi Wald; Thomas Mcnichol,3.3,College Writing Programs,8,B+,Engl As Second Lang
5,Margi Wald; Thomas Mcnichol,3,College Writing Programs,8,B,Engl As Second Lang
3,Margi Wald; Thomas Mcnichol,,College Writing Programs,8,Pass,Engl As Second Lang
3,Margi Wald; Michele Rajotte,4,College Writing Programs,8,A+,Engl As Second Lang
10,Margi Wald; Michele Rajotte,4,College Writing Programs,8,A,Engl As Second Lang
1,Margi Wald; Michele Rajotte,3.7,College Writing Programs,8,A-,Engl As Second Lang
1,Margi Wald; Michele Rajotte,2.7,College Writing Programs,8,B-,Engl As Second Lang
1,Margi Wald; Michele Rajotte,,College Writing Programs,8,Pass,Engl As Second Lang
1,Margi Wald; Robert Manheimer,4,College Writing Programs,8,A+,Engl As Second Lang
2,Margi Wald; Robert Manheimer,4,College Writing Programs,8,A,Engl As Second Lang
2,Margi Wald; Robert Manheimer,3.7,College Writing Programs,8,A-,Engl As Second Lang
4,Margi Wald; Robert Manheimer,3.3,College Writing Programs,8,B+,Engl As Second Lang
2,Margi Wald; Robert Manheimer,0,College Writing Programs,8,F,Engl As Second Lang
1,Margi Wald; Robert Manheimer,,College Writing Programs,8,Pass,Engl As Second Lang
2,Margi Wald; Teri Crisp,4,College Writing Programs,8,A+,Engl As Second Lang
3,Margi Wald; Teri Crisp,4,College Writing Programs,8,A,Engl As Second Lang
1,Margi Wald; Teri Crisp,3.7,College Writing Programs,8,A-,Engl As Second Lang
2,Margi Wald; Teri Crisp,3.3,College Writing Programs,8,B+,Engl As Second Lang
1,Margi Wald; Teri Crisp,3,College Writing Programs,8,B,Engl As Second Lang
2,Margi Wald; Teri Crisp,2.7,College Writing Programs,8,B-,Engl As Second Lang
1,Margi Wald; Teri Crisp,2.3,College Writing Programs,8,C+,Engl As Second Lang
1,Margi Wald; Teri Crisp,1.7,College Writing Programs,8,C-,Engl As Second Lang
2,Margi Wald; Teri Crisp,0,College Writing Programs,8,F,Engl As Second Lang
1,Margi Wald; Michael Clark,4,College Writing Programs,8,A+,Engl As Second Lang
1,Margi Wald; Michael Clark,4,College Writing Programs,8,A,Engl As Second Lang
4,Margi Wald; Michael Clark,3.7,College Writing Programs,8,A-,Engl As Second Lang
2,Margi Wald; Michael Clark,3,College Writing Programs,8,B,Engl As Second Lang
1,Margi Wald; Michael Clark,2.7,College Writing Programs,8,B-,Engl As Second Lang
1,Margi Wald; Michael Clark,2,College Writing Programs,8,C,Engl As Second Lang
1,Margi Wald; Michael Clark,1.7,College Writing Programs,8,C-,Engl As Second Lang
2,Margi Wald; Michael Clark,,College Writing Programs,8,Pass,Engl As Second Lang
1,Elizabeth Boner; Margi Wald,4,College Writing Programs,8,A+,Engl As Second Lang
2,Elizabeth Boner; Margi Wald,4,College Writing Programs,8,A,Engl As Second Lang
4,Elizabeth Boner; Margi Wald,3.7,College Writing Programs,8,A-,Engl As Second Lang
3,Elizabeth Boner; Margi Wald,3,College Writing Programs,8,B,Engl As Second Lang
2,Elizabeth Boner; Margi Wald,2.7,College Writing Programs,8,B-,Engl As Second Lang
1,Elizabeth Boner; Margi Wald,2.3,College Writing Programs,8,C+,Engl As Second Lang
1,Elizabeth Boner; Margi Wald,1.7,College Writing Programs,8,C-,Engl As Second Lang
1,Elizabeth Boner; Margi Wald,1,College Writing Programs,8,D,Engl As Second Lang
1,Lincoln Davis; Margi Wald,4,College Writing Programs,8,A+,Engl As Second Lang
2,Lincoln Davis; Margi Wald,4,College Writing Programs,8,A,Engl As Second Lang
3,Lincoln Davis; Margi Wald,3.3,College Writing Programs,8,B+,Engl As Second Lang
2,Lincoln Davis; Margi Wald,3,College Writing Programs,8,B,Engl As Second Lang
1,Lincoln Davis; Margi Wald,2.3,College Writing Programs,8,C+,Engl As Second Lang
2,Lincoln Davis; Margi Wald,1,College Writing Programs,8,D,Engl As Second Lang
1,Lincoln Davis; Margi Wald,0,College Writing Programs,8,F,Engl As Second Lang
1,Lincoln Davis; Margi Wald,,College Writing Programs,8,Pass,Engl As Second Lang
1,Gabriela Segade; Margi Wald,4,College Writing Programs,8,A+,Engl As Second Lang
1,Gabriela Segade; Margi Wald,4,College Writing Programs,8,A,Engl As Second Lang
2,Gabriela Segade; Margi Wald,3.7,College Writing Programs,8,A-,Engl As Second Lang
2,Gabriela Segade; Margi Wald,3,College Writing Programs,8,B,Engl As Second Lang
1,Gabriela Segade; Margi Wald,2.7,College Writing Programs,8,B-,Engl As Second Lang
2,Gabriela Segade; Margi Wald,1.7,College Writing Programs,8,C-,Engl As Second Lang
3,Gabriela Segade; Margi Wald,1,College Writing Programs,8,D,Engl As Second Lang
1,Gabriela Segade; Margi Wald,0,College Writing Programs,8,F,Engl As Second Lang
1,Gabriela Segade; Margi Wald,,College Writing Programs,8,Pass,Engl As Second Lang
1,Margi Wald; Nancy Hunt,4,College Writing Programs,9,A+,Colwrit 9
4,Margi Wald; Nancy Hunt,4,College Writing Programs,9,A,Colwrit 9
3,Margi Wald; Nancy Hunt,3.7,College Writing Programs,9,A-,Colwrit 9
2,Margi Wald; Nancy Hunt,3.3,College Writing Programs,9,B+,Colwrit 9
3,Margi Wald; Nancy Hunt,3,College Writing Programs,9,B,Colwrit 9
2,Margi Wald; Nancy Hunt,,College Writing Programs,9,Pass,Colwrit 9
2,Margi Wald; Paula Gunder,4,College Writing Programs,9,A+,Colwrit 9
3,Margi Wald; Paula Gunder,4,College Writing Programs,9,A,Colwrit 9
5,Margi Wald; Paula Gunder,3.7,College Writing Programs,9,A-,Colwrit 9
3,Margi Wald; Paula Gunder,3.3,College Writing Programs,9,B+,Colwrit 9
1,Margi Wald; Paula Gunder,3,College Writing Programs,9,B,Colwrit 9
2,Margi Wald; Paula Gunder,2.7,College Writing Programs,9,B-,Colwrit 9
1,Margi Wald; Paula Gunder,,College Writing Programs,9,Pass,Colwrit 9
2,Margi Wald; Paula Gunder,,College Writing Programs,9,Satisfactory,Colwrit 9
9,Jill Bond; Margi Wald,4,College Writing Programs,9,A+,Colwrit 9
4,Jill Bond; Margi Wald,4,College Writing Programs,9,A,Colwrit 9
3,Jill Bond; Margi Wald,,College Writing Programs,9,Pass,Colwrit 9
2,David Skolnick; Margi Wald,4,College Writing Programs,9,A+,Colwrit 9
1,David Skolnick; Margi Wald,4,College Writing Programs,9,A,Colwrit 9
1,David Skolnick; Margi Wald,2.3,College Writing Programs,9,C+,Colwrit 9
4,David Skolnick; Margi Wald,2,College Writing Programs,9,C,Colwrit 9
2,David Skolnick; Margi Wald,0,College Writing Programs,9,F,Colwrit 9
6,David Skolnick; Margi Wald,,College Writing Programs,9,Pass,Colwrit 9
2,David Skolnick; Margi Wald,,College Writing Programs,9,Not Pass,Colwrit 9
9,James Seger; Margi Wald,4,College Writing Programs,9,A,Colwrit 9
1,James Seger; Margi Wald,3.7,College Writing Programs,9,A-,Colwrit 9
6,James Seger; Margi Wald,,College Writing Programs,9,Pass,Colwrit 9
1,James Seger; Margi Wald,,College Writing Programs,9,Satisfactory,Colwrit 9
1,Linda O'Roke; Margi Wald,4,College Writing Programs,9,A+,Colwrit 9
9,Linda O'Roke; Margi Wald,4,College Writing Programs,9,A,Colwrit 9
4,Linda O'Roke; Margi Wald,3.7,College Writing Programs,9,A-,Colwrit 9
1,Linda O'Roke; Margi Wald,3.3,College Writing Programs,9,B+,Colwrit 9
2,Linda O'Roke; Margi Wald,,College Writing Programs,9,Satisfactory,Colwrit 9
8,Margi Wald; Sile Convery,4,College Writing Programs,9,A,Colwrit 9
5,Margi Wald; Sile Convery,3.7,College Writing Programs,9,A-,Colwrit 9
1,Margi Wald; Sile Convery,3.3,College Writing Programs,9,B+,Colwrit 9
4,Margi Wald; Sile Convery,,College Writing Programs,9,Pass,Colwrit 9
2,Margi Wald; Sile Convery,,College Writing Programs,9,Satisfactory,Colwrit 9
1,Margi Wald; Thomas Mcnichol,4,College Writing Programs,9,A+,Colwrit 9
7,Margi Wald; Thomas Mcnichol,4,College Writing Programs,9,A,Colwrit 9
2,Margi Wald; Thomas Mcnichol,3.7,College Writing Programs,9,A-,Colwrit 9
1,Margi Wald; Thomas Mcnichol,1.7,College Writing Programs,9,C-,Colwrit 9
4,Margi Wald; Thomas Mcnichol,,College Writing Programs,9,Pass,Colwrit 9
6,Margi Wald; Thomas Mcnichol,,College Writing Programs,9,Satisfactory,Colwrit 9
1,Joyce Podevyn; Margi Wald,4,College Writing Programs,9,A,Colwrit 9
2,Joyce Podevyn; Margi Wald,3.7,College Writing Programs,9,A-,Colwrit 9
1,Joyce Podevyn; Margi Wald,3.3,College Writing Programs,9,B+,Colwrit 9
2,Joyce Podevyn; Margi Wald,3,College Writing Programs,9,B,Colwrit 9
1,Joyce Podevyn; Margi Wald,2.7,College Writing Programs,9,B-,Colwrit 9
2,Joyce Podevyn; Margi Wald,2.3,College Writing Programs,9,C+,Colwrit 9
1,Joyce Podevyn; Margi Wald,2,College Writing Programs,9,C,Colwrit 9
1,Joyce Podevyn; Margi Wald,1.7,College Writing Programs,9,C-,Colwrit 9
1,Joyce Podevyn; Margi Wald,0,College Writing Programs,9,F,Colwrit 9
6,Joyce Podevyn; Margi Wald,,College Writing Programs,9,Pass,Colwrit 9
1,Joyce Podevyn; Margi Wald,,College Writing Programs,9,Satisfactory,Colwrit 9
1,Joyce Podevyn; Margi Wald,,College Writing Programs,9,Not Pass,Colwrit 9
5,Elizabeth Hallford; Margi Wald,3.7,College Writing Programs,9,A-,Colwrit 9
3,Elizabeth Hallford; Margi Wald,3.3,College Writing Programs,9,B+,Colwrit 9
2,Elizabeth Hallford; Margi Wald,3,College Writing Programs,9,B,Colwrit 9
1,Elizabeth Hallford; Margi Wald,2.7,College Writing Programs,9,B-,Colwrit 9
1,Elizabeth Hallford; Margi Wald,2.3,College Writing Programs,9,C+,Colwrit 9
3,Elizabeth Hallford; Margi Wald,,College Writing Programs,9,Pass,Colwrit 9
2,Margi Wald; Nancy Hunt,4,College Writing Programs,9,A+,Colwrit 9
9,Margi Wald; Nancy Hunt,4,College Writing Programs,9,A,Colwrit 9
3,Margi Wald; Nancy Hunt,3.7,College Writing Programs,9,A-,Colwrit 9
1,Margi Wald; Nancy Hunt,0,College Writing Programs,9,F,Colwrit 9
1,Margi Wald; Nancy Hunt,,College Writing Programs,9,Pass,Colwrit 9
2,Margi Wald; Nancy Hunt,,College Writing Programs,9,Satisfactory,Colwrit 9
1,Margi Wald; Melissa Reeve,4,College Writing Programs,9,A+,Colwrit 9
3,Margi Wald; Melissa Reeve,4,College Writing Programs,9,A,Colwrit 9
1,Margi Wald; Melissa Reeve,3.7,College Writing Programs,9,A-,Colwrit 9
2,Margi Wald; Melissa Reeve,3,College Writing Programs,9,B,Colwrit 9
1,Margi Wald; Melissa Reeve,2.7,College Writing Programs,9,B-,Colwrit 9
1,Margi Wald; Melissa Reeve,1.7,College Writing Programs,9,C-,Colwrit 9
1,Margi Wald; Melissa Reeve,1.3,College Writing Programs,9,D+,Colwrit 9
1,Margi Wald; Melissa Reeve,1,College Writing Programs,9,D,Colwrit 9
4,Margi Wald; Melissa Reeve,,College Writing Programs,9,Pass,Colwrit 9
1,Margi Wald; Melissa Reeve,,College Writing Programs,9,Satisfactory,Colwrit 9
1,Joyce Podevyn; Margi Wald,3.7,College Writing Programs,9,A-,Colwrit 9
2,Joyce Podevyn; Margi Wald,3.3,College Writing Programs,9,B+,Colwrit 9
