Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
2,Christopher Chang,,Chemistry,299,Non-Letter Grade,Research
6,Michelle Chang,4,Chemistry,299,Letter Grade,Research
4,Ronald Cohen,4,Chemistry,299,Letter Grade,Research
1,Ronald Cohen,,Chemistry,299,Non-Letter Grade,Research
2,Jennifer Doudna,4,Chemistry,299,Letter Grade,Research
8,Felix Fischer,4,Chemistry,299,Letter Grade,Research
4,Felix Fischer,,Chemistry,299,Non-Letter Grade,Research
4,Graham Fleming,4,Chemistry,299,Letter Grade,Research
15,Matthew Francis,4,Chemistry,299,Letter Grade,Research
1,Phillip Geissler,4,Chemistry,299,Letter Grade,Research
2,Phillip Geissler,4,Chemistry,299,Letter Grade,Research
4,Phillip Geissler,,Chemistry,299,Non-Letter Grade,Research
2,Naomi Ginsberg,4,Chemistry,299,Letter Grade,Research
2,Naomi Ginsberg,4,Chemistry,299,Letter Grade,Research
5,John Groves,4,Chemistry,299,Letter Grade,Research
2,John Groves,,Chemistry,299,Non-Letter Grade,Research
3,Ming Hammond,4,Chemistry,299,Letter Grade,Research
1,Ming Hammond,3.7,Chemistry,299,Letter Grade,Research
2,Charles Harris,4,Chemistry,299,Letter Grade,Research
1,John Hartwig,4,Chemistry,299,Letter Grade,Research
3,John Hartwig,4,Chemistry,299,Letter Grade,Research
9,John Hartwig,,Chemistry,299,Non-Letter Grade,Research
13,Martin Head-Gordon,4,Chemistry,299,Letter Grade,Research
2,Martin Head-Gordon,,Chemistry,299,Non-Letter Grade,Research
1,John Kuriyan,4,Chemistry,299,Letter Grade,Research
9,Stephen Leone,4,Chemistry,299,Letter Grade,Research
17,Jeffrey Long,4,Chemistry,299,Letter Grade,Research
4,Jeffrey Long,,Chemistry,299,Non-Letter Grade,Research
1,Michael Marletta,4,Chemistry,299,Letter Grade,Research
1,Richard Mathies,4,Chemistry,299,Letter Grade,Research
10,Daniel Neumark,4,Chemistry,299,Letter Grade,Research
1,Daniel Neumark,3,Chemistry,299,Letter Grade,Research
6,Alexander Pines,4,Chemistry,299,Letter Grade,Research
1,Alexander Pines,,Chemistry,299,Non-Letter Grade,Research
1,Kenneth Raymond,4,Chemistry,299,Letter Grade,Research
1,Kenneth Raymond,4,Chemistry,299,Letter Grade,Research
8,Richmond Sarpong,4,Chemistry,299,Letter Grade,Research
1,Richmond Sarpong,,Chemistry,299,Non-Letter Grade,Research
2,Berend Smit,4,Chemistry,299,Letter Grade,Research
1,Berend Smit,3.7,Chemistry,299,Letter Grade,Research
9,Gabor Somorjai,4,Chemistry,299,Letter Grade,Research
3,Angelica Stacy,4,Chemistry,299,Letter Grade,Research
11,T Tilley,4,Chemistry,299,Letter Grade,Research
1,Ignacio Tinoco,4,Chemistry,299,Letter Grade,Research
12,Dean Toste,4,Chemistry,299,Letter Grade,Research
3,Dean Toste,,Chemistry,299,Non-Letter Grade,Research
2,David Wemmer,4,Chemistry,299,Letter Grade,Research
2,David Wemmer,,Chemistry,299,Non-Letter Grade,Research
2,K Whaley,3.7,Chemistry,299,Letter Grade,Research
1,K Whaley,,Chemistry,299,Non-Letter Grade,Research
7,Evan Williams,4,Chemistry,299,Letter Grade,Research
2,Ting Xu,4,Chemistry,299,Letter Grade,Research
11,Peidong Yang,4,Chemistry,299,Letter Grade,Research
3,Peidong Yang,,Chemistry,299,Non-Letter Grade,Research
5,Omar Yaghi,4,Chemistry,299,Letter Grade,Research
7,Omar Yaghi,4,Chemistry,299,Letter Grade,Research
2,Omar Yaghi,3.7,Chemistry,299,Letter Grade,Research
1,Omar Yaghi,3.3,Chemistry,299,Letter Grade,Research
1,Thomas Maimone,4,Chemistry,299,Letter Grade,Research
2,Thomas Maimone,4,Chemistry,299,Letter Grade,Research
3,Thomas Maimone,,Chemistry,299,Non-Letter Grade,Research
1,Ke Xu,4,Chemistry,299,Letter Grade,Research
3,Ke Xu,,Chemistry,299,Non-Letter Grade,Research
6,Evan Miller,4,Chemistry,299,Letter Grade,Research
2,Emily Chu,4,Chemistry,300,Letter Grade,Prof Prep
5,Peter Marsden; Steven Pedersen,4,Chemistry,300,Letter Grade,Prof Prep
3,Peter Marsden; Steven Pedersen,,Chemistry,300,Non-Letter Grade,Prof Prep
8,Richmond Sarpong; Steven Pedersen,4,Chemistry,300,Letter Grade,Prof Prep
4,Richmond Sarpong; Steven Pedersen,,Chemistry,300,Non-Letter Grade,Prof Prep
5,Jamie Doudna Cate; Michelle Douskey,4,Chemistry,300,Letter Grade,Prof Prep
1,Jamie Doudna Cate; Michelle Douskey,,Chemistry,300,Non-Letter Grade,Prof Prep
1,John Groves,4,Chemistry,300,Letter Grade,Prof Prep
1,John Groves,,Chemistry,300,Non-Letter Grade,Prof Prep
1,Felix Fischer; Maryann Robak,4,Chemistry,300,Letter Grade,Prof Prep
2,Felix Fischer; Maryann Robak,,Chemistry,300,Non-Letter Grade,Prof Prep
1,David Chandler,4,Chemistry,300,Letter Grade,Prof Prep
1,David Chandler,,Chemistry,300,Non-Letter Grade,Prof Prep
3,Stephen Leone,4,Chemistry,300,Letter Grade,Prof Prep
1,Stephen Leone,,Chemistry,300,Non-Letter Grade,Prof Prep
2,Teresa Head-Gordon,4,Chemistry,300,Letter Grade,Prof Prep
1,Naomi Ginsberg,4,Chemistry,300,Letter Grade,Prof Prep
1,Luciano Moretto,4,Chemistry,300,Letter Grade,Prof Prep
1,Kristie Boering,4,Chemistry,300,Letter Grade,Prof Prep
1,Kenneth Raymond,4,Chemistry,300,Letter Grade,Prof Prep
1,William Miller,4,Chemistry,300,Letter Grade,Prof Prep
1,K Whaley,,Chemistry,300,Non-Letter Grade,Prof Prep
1,Evan Williams,4,Chemistry,300,Letter Grade,Prof Prep
1,John Groves,,Chemistry,300,Non-Letter Grade,Prof Prep
1,Carolyn Bertozzi; Ming Hammond,4,Chemistry,300,Letter Grade,Prof Prep
1,Michelle Douskey,4,Chemistry,300,Letter Grade,Prof Prep
6,Ronald Cohen,,Chemistry,301B,Non-Letter Grade,Undergrad Chem Inst
77,Maryann Robak; Peter Marsden,,Chemistry,301C,Non-Letter Grade,Chm 3 Lab Assistant
2,David Wemmer,,Chemistry,602,Non-Letter Grade,Individual Study
2,Alejandro Garcia; Alex Saragoza,4,Chicano Studies,R1A,Letter Grade,Reading & Comp
10,Alejandro Garcia; Alex Saragoza,3.7,Chicano Studies,R1A,Letter Grade,Reading & Comp
5,Alejandro Garcia; Alex Saragoza,3.3,Chicano Studies,R1A,Letter Grade,Reading & Comp
1,Alejandro Garcia; Alex Saragoza,3,Chicano Studies,R1A,Letter Grade,Reading & Comp
1,Alex Saragoza; Robert Reyes,4,Chicano Studies,R1B,Letter Grade,Reading & Comp
3,Alex Saragoza; Robert Reyes,4,Chicano Studies,R1B,Letter Grade,Reading & Comp
9,Alex Saragoza; Robert Reyes,3.7,Chicano Studies,R1B,Letter Grade,Reading & Comp
3,Alex Saragoza; Robert Reyes,3.3,Chicano Studies,R1B,Letter Grade,Reading & Comp
2,Alex Saragoza; Robert Reyes,3,Chicano Studies,R1B,Letter Grade,Reading & Comp
11,Alex Saragoza; Cynthia Ledesma,4,Chicano Studies,R1B,Letter Grade,Reading & Comp
2,Alex Saragoza; Cynthia Ledesma,3.7,Chicano Studies,R1B,Letter Grade,Reading & Comp
3,Alex Saragoza; Cynthia Ledesma,3.3,Chicano Studies,R1B,Letter Grade,Reading & Comp
1,Alex Saragoza; Cynthia Ledesma,3,Chicano Studies,R1B,Letter Grade,Reading & Comp
2,Alex Saragoza; Cynthia Ledesma,0,Chicano Studies,R1B,Letter Grade,Reading & Comp
3,Pablo Gonzalez,4,Chicano Studies,20,Letter Grade,Intro Chicano Cult
23,Pablo Gonzalez,4,Chicano Studies,20,Letter Grade,Intro Chicano Cult
10,Pablo Gonzalez,3.7,Chicano Studies,20,Letter Grade,Intro Chicano Cult
3,Pablo Gonzalez,3.3,Chicano Studies,20,Letter Grade,Intro Chicano Cult
4,Pablo Gonzalez,3,Chicano Studies,20,Letter Grade,Intro Chicano Cult
1,Pablo Gonzalez,2.7,Chicano Studies,20,Letter Grade,Intro Chicano Cult
4,Pablo Gonzalez,,Chicano Studies,20,Non-Letter Grade,Intro Chicano Cult
14,Carlos Munoz,,Chicano Studies,24,Non-Letter Grade,Freshman Seminar
20,Alex Saragoza,,Chicano Studies,97,Non-Letter Grade,Field Study
1,Alex Saragoza,,Chicano Studies,97,Non-Letter Grade,Field Study
1,Alex Saragoza,,Chicano Studies,97,Non-Letter Grade,Field Study
5,Alex Saragoza,,Chicano Studies,98,Non-Letter Grade,Superv Group Study
17,Alex Saragoza,,Chicano Studies,98,Non-Letter Grade,Superv Group Study
5,Alex Saragoza,,Chicano Studies,98,Non-Letter Grade,Superv Group Study
2,Alex Saragoza,,Chicano Studies,98,Non-Letter Grade,Superv Group Study
3,Raymond Telles,4,Chicano Studies,135B,Letter Grade,Contemp Latino Film
44,Raymond Telles,4,Chicano Studies,135B,Letter Grade,Contemp Latino Film
35,Raymond Telles,3.7,Chicano Studies,135B,Letter Grade,Contemp Latino Film
6,Raymond Telles,3.3,Chicano Studies,135B,Letter Grade,Contemp Latino Film
14,Raymond Telles,3,Chicano Studies,135B,Letter Grade,Contemp Latino Film
1,Raymond Telles,2.7,Chicano Studies,135B,Letter Grade,Contemp Latino Film
1,Raymond Telles,2.3,Chicano Studies,135B,Letter Grade,Contemp Latino Film
3,Raymond Telles,2,Chicano Studies,135B,Letter Grade,Contemp Latino Film
2,Raymond Telles,,Chicano Studies,135B,Non-Letter Grade,Contemp Latino Film
2,Laura Perez,4,Chicano Studies,143,Letter Grade,Chic:  Lat Amer Lit
2,Laura Perez,3.7,Chicano Studies,143,Letter Grade,Chic:  Lat Amer Lit
2,Laura Perez,3.3,Chicano Studies,143,Letter Grade,Chic:  Lat Amer Lit
2,David Montejano,4,Chicano Studies,150B,Letter Grade,Hist Of Southwest
4,David Montejano,4,Chicano Studies,150B,Letter Grade,Hist Of Southwest
2,David Montejano,3.7,Chicano Studies,150B,Letter Grade,Hist Of Southwest
2,David Montejano,3.3,Chicano Studies,150B,Letter Grade,Hist Of Southwest
5,David Montejano,3,Chicano Studies,150B,Letter Grade,Hist Of Southwest
1,David Montejano,2.7,Chicano Studies,150B,Letter Grade,Hist Of Southwest
4,David Montejano,,Chicano Studies,150B,Non-Letter Grade,Hist Of Southwest
1,David Montejano,,Chicano Studies,150B,Non-Letter Grade,Hist Of Southwest
1,Alex Saragoza,4,Chicano Studies,159,Letter Grade,Mexican Immigration
6,Alex Saragoza,4,Chicano Studies,159,Letter Grade,Mexican Immigration
7,Alex Saragoza,3.7,Chicano Studies,159,Letter Grade,Mexican Immigration
10,Alex Saragoza,3.3,Chicano Studies,159,Letter Grade,Mexican Immigration
7,Alex Saragoza,3,Chicano Studies,159,Letter Grade,Mexican Immigration
1,Alex Saragoza,2.7,Chicano Studies,159,Letter Grade,Mexican Immigration
1,Alex Saragoza,2.3,Chicano Studies,159,Letter Grade,Mexican Immigration
1,Alex Saragoza,0,Chicano Studies,159,Letter Grade,Mexican Immigration
3,Alex Saragoza,,Chicano Studies,159,Non-Letter Grade,Mexican Immigration
4,Bernard Griego,4,Chicano Studies,176,Letter Grade,Chic Health Care
10,Bernard Griego,4,Chicano Studies,176,Letter Grade,Chic Health Care
9,Bernard Griego,3.7,Chicano Studies,176,Letter Grade,Chic Health Care
2,Bernard Griego,3.3,Chicano Studies,176,Letter Grade,Chic Health Care
9,Bernard Griego,3,Chicano Studies,176,Letter Grade,Chic Health Care
1,Bernard Griego,0,Chicano Studies,176,Letter Grade,Chic Health Care
3,Bernard Griego,,Chicano Studies,176,Non-Letter Grade,Chic Health Care
4,Alex Saragoza,4,Chicano Studies,180,Letter Grade,Topics In Chic Stud
5,Alex Saragoza,3.7,Chicano Studies,180,Letter Grade,Topics In Chic Stud
4,Alex Saragoza,3.3,Chicano Studies,180,Letter Grade,Topics In Chic Stud
3,Alex Saragoza,3,Chicano Studies,180,Letter Grade,Topics In Chic Stud
5,Alex Saragoza,,Chicano Studies,180,Non-Letter Grade,Topics In Chic Stud
5,Alex Saragoza,4,Chicano Studies,180,Letter Grade,Topics In Chic Stud
9,Alex Saragoza,3.7,Chicano Studies,180,Letter Grade,Topics In Chic Stud
2,Alex Saragoza,3.3,Chicano Studies,180,Letter Grade,Topics In Chic Stud
6,Alex Saragoza,3,Chicano Studies,180,Letter Grade,Topics In Chic Stud
2,Alex Saragoza,2.7,Chicano Studies,180,Letter Grade,Topics In Chic Stud
5,Alex Saragoza,,Chicano Studies,180,Non-Letter Grade,Topics In Chic Stud
3,Laura Perez,4,Chicano Studies,180,Letter Grade,Topics In Chic Stud
2,Laura Perez,4,Chicano Studies,180,Letter Grade,Topics In Chic Stud
1,Laura Perez,3.3,Chicano Studies,180,Letter Grade,Topics In Chic Stud
1,Laura Perez,,Chicano Studies,180,Non-Letter Grade,Topics In Chic Stud
7,Celia Rodriguez,4,Chicano Studies,180AC,Letter Grade,Topics In Chic Stud
8,Celia Rodriguez,4,Chicano Studies,180AC,Letter Grade,Topics In Chic Stud
4,Celia Rodriguez,3.7,Chicano Studies,180AC,Letter Grade,Topics In Chic Stud
3,Celia Rodriguez,3.3,Chicano Studies,180AC,Letter Grade,Topics In Chic Stud
1,Celia Rodriguez,,Chicano Studies,180AC,Non-Letter Grade,Topics In Chic Stud
1,Patricia Hilden,,Chicano Studies,195,Non-Letter Grade,Senior Thesis
13,Alex Saragoza,,Chicano Studies,197,Non-Letter Grade,Field Study
2,Alex Saragoza,,Chicano Studies,197,Non-Letter Grade,Field Study
1,Alex Saragoza,,Chicano Studies,197,Non-Letter Grade,Field Study
4,Alex Saragoza,,Chicano Studies,197,Non-Letter Grade,Field Study
19,Celia Rodriguez,,Chicano Studies,197,Non-Letter Grade,Field Study
1,Celia Rodriguez,,Chicano Studies,197,Non-Letter Grade,Field Study
1,Celia Rodriguez,,Chicano Studies,197,Non-Letter Grade,Field Study
5,Alex Saragoza,,Chicano Studies,198,Non-Letter Grade,Directed Group Stdy
2,Alex Saragoza,,Chicano Studies,198,Non-Letter Grade,Directed Group Stdy
1,Alex Saragoza,,Chicano Studies,198,Non-Letter Grade,Directed Group Stdy
2,Chen-Hui Tsai; David Bratt,4,Chinese,1B,Letter Grade,Elementary Chinese
3,Chen-Hui Tsai; David Bratt,3.7,Chinese,1B,Letter Grade,Elementary Chinese
1,Chen-Hui Tsai; David Bratt,3.3,Chinese,1B,Letter Grade,Elementary Chinese
1,Chen-Hui Tsai; David Bratt,3,Chinese,1B,Letter Grade,Elementary Chinese
3,Chen-Hui Tsai; David Bratt,,Chinese,1B,Non-Letter Grade,Elementary Chinese
1,Chen-Hui Tsai; David Bratt,,Chinese,1B,Non-Letter Grade,Elementary Chinese
1,Chen-Hui Tsai; David Bratt,,Chinese,1B,Non-Letter Grade,Elementary Chinese
4,Chen-Hui Tsai; David Bratt; Weisi Cai,4,Chinese,1B,Letter Grade,Elementary Chinese
8,Chen-Hui Tsai; David Bratt; Weisi Cai,3.7,Chinese,1B,Letter Grade,Elementary Chinese
1,Chen-Hui Tsai; David Bratt; Weisi Cai,3,Chinese,1B,Letter Grade,Elementary Chinese
1,Chen-Hui Tsai; David Bratt; Weisi Cai,2.7,Chinese,1B,Letter Grade,Elementary Chinese
1,Chen-Hui Tsai; David Bratt; Weisi Cai,0,Chinese,1B,Letter Grade,Elementary Chinese
6,Chen-Hui Tsai; Chunhong Xie,4,Chinese,1B,Letter Grade,Elementary Chinese
4,Chen-Hui Tsai; Chunhong Xie,3.7,Chinese,1B,Letter Grade,Elementary Chinese
1,Chen-Hui Tsai; Chunhong Xie,3.3,Chinese,1B,Letter Grade,Elementary Chinese
1,Chen-Hui Tsai; Chunhong Xie,2.7,Chinese,1B,Letter Grade,Elementary Chinese
2,Chen-Hui Tsai; Chunhong Xie,,Chinese,1B,Non-Letter Grade,Elementary Chinese
3,Chen-Hui Tsai; Chunhong Xie; Xianghua Wu,4,Chinese,1B,Letter Grade,Elementary Chinese
4,Chen-Hui Tsai; Chunhong Xie; Xianghua Wu,3.7,Chinese,1B,Letter Grade,Elementary Chinese
2,Chen-Hui Tsai; Chunhong Xie; Xianghua Wu,3.3,Chinese,1B,Letter Grade,Elementary Chinese
2,Chen-Hui Tsai; Chunhong Xie; Xianghua Wu,,Chinese,1B,Non-Letter Grade,Elementary Chinese
3,Chen-Hui Tsai; Weisi Cai; Xianghua Wu,4,Chinese,1B,Letter Grade,Elementary Chinese
4,Chen-Hui Tsai; Weisi Cai; Xianghua Wu,3.7,Chinese,1B,Letter Grade,Elementary Chinese
2,Chen-Hui Tsai; Weisi Cai; Xianghua Wu,3,Chinese,1B,Letter Grade,Elementary Chinese
1,Chen-Hui Tsai; Weisi Cai; Xianghua Wu,2,Chinese,1B,Letter Grade,Elementary Chinese
1,Chen-Hui Tsai; Weisi Cai; Xianghua Wu,,Chinese,1B,Non-Letter Grade,Elementary Chinese
1,Chen-Hui Tsai; Weisi Cai; Xianghua Wu,,Chinese,1B,Non-Letter Grade,Elementary Chinese
6,Chen-Hui Tsai; Pei San Ng,4,Chinese,1B,Letter Grade,Elementary Chinese
6,Chen-Hui Tsai; Pei San Ng,3.7,Chinese,1B,Letter Grade,Elementary Chinese
1,Chen-Hui Tsai; Pei San Ng,,Chinese,1B,Non-Letter Grade,Elementary Chinese
2,Ling Hon Lam,4,Chinese,7B,Letter Grade,Modern Chinese Lit
4,Ling Hon Lam,4,Chinese,7B,Letter Grade,Modern Chinese Lit
3,Ling Hon Lam,3.7,Chinese,7B,Letter Grade,Modern Chinese Lit
4,Ling Hon Lam,3.3,Chinese,7B,Letter Grade,Modern Chinese Lit
2,Ling Hon Lam,3,Chinese,7B,Letter Grade,Modern Chinese Lit
2,Ling Hon Lam,2.7,Chinese,7B,Letter Grade,Modern Chinese Lit
1,Ling Hon Lam,2.3,Chinese,7B,Letter Grade,Modern Chinese Lit
1,Ling Hon Lam,2,Chinese,7B,Letter Grade,Modern Chinese Lit
1,Ling Hon Lam,0,Chinese,7B,Letter Grade,Modern Chinese Lit
4,Ling Hon Lam,,Chinese,7B,Non-Letter Grade,Modern Chinese Lit
8,Xianghua Wu,4,Chinese,10B,Letter Grade,Inter Chinese
3,Xianghua Wu,3.7,Chinese,10B,Letter Grade,Inter Chinese
2,Xianghua Wu,3,Chinese,10B,Letter Grade,Inter Chinese
1,Xianghua Wu,,Chinese,10B,Non-Letter Grade,Inter Chinese
1,Xianghua Wu,,Chinese,10B,Non-Letter Grade,Inter Chinese
7,Hsinyu Lin; Xianghua Wu,4,Chinese,10B,Letter Grade,Inter Chinese
3,Hsinyu Lin; Xianghua Wu,3.7,Chinese,10B,Letter Grade,Inter Chinese
4,Hsinyu Lin; Xianghua Wu,3.3,Chinese,10B,Letter Grade,Inter Chinese
4,Hsinyu Lin; Xianghua Wu,3,Chinese,10B,Letter Grade,Inter Chinese
2,Hsinyu Lin; Xianghua Wu,2.7,Chinese,10B,Letter Grade,Inter Chinese
7,Hsinyu Lin; Li Liu; Xianghua Wu,4,Chinese,10B,Letter Grade,Inter Chinese
2,Hsinyu Lin; Li Liu; Xianghua Wu,3.7,Chinese,10B,Letter Grade,Inter Chinese
7,Hsinyu Lin; Li Liu; Xianghua Wu,3.3,Chinese,10B,Letter Grade,Inter Chinese
1,Hsinyu Lin; Li Liu; Xianghua Wu,3,Chinese,10B,Letter Grade,Inter Chinese
1,Hsinyu Lin; Li Liu; Xianghua Wu,2.7,Chinese,10B,Letter Grade,Inter Chinese
2,Hsinyu Lin; Li Liu; Xianghua Wu,2.3,Chinese,10B,Letter Grade,Inter Chinese
1,Hsinyu Lin; Li Liu; Xianghua Wu,,Chinese,10B,Non-Letter Grade,Inter Chinese
5,Li Liu,4,Chinese,10X,Letter Grade,Int Chinese Mandar
5,Li Liu,3.7,Chinese,10X,Letter Grade,Int Chinese Mandar
5,Li Liu,3.3,Chinese,10X,Letter Grade,Int Chinese Mandar
3,Li Liu,3,Chinese,10X,Letter Grade,Int Chinese Mandar
2,Li Liu,,Chinese,10X,Non-Letter Grade,Int Chinese Mandar
5,Li Liu,4,Chinese,10X,Letter Grade,Int Chinese Mandar
8,Li Liu,3.7,Chinese,10X,Letter Grade,Int Chinese Mandar
3,Li Liu,3.3,Chinese,10X,Letter Grade,Int Chinese Mandar
1,Li Liu,3,Chinese,10X,Letter Grade,Int Chinese Mandar
1,Li Liu,2.7,Chinese,10X,Letter Grade,Int Chinese Mandar
3,Li Liu,,Chinese,10X,Non-Letter Grade,Int Chinese Mandar
10,Hsinyu Lin,4,Chinese,10Y,Letter Grade,Int Chinese Dialec
1,Hsinyu Lin,3.7,Chinese,10Y,Letter Grade,Int Chinese Dialec
3,Hsinyu Lin,,Chinese,10Y,Non-Letter Grade,Int Chinese Dialec
9,Chen-Hui Tsai; Hsinyu Lin,4,Chinese,10Y,Letter Grade,Int Chinese Dialec
5,Chen-Hui Tsai; Hsinyu Lin,3.7,Chinese,10Y,Letter Grade,Int Chinese Dialec
2,Chen-Hui Tsai; Hsinyu Lin,3,Chinese,10Y,Letter Grade,Int Chinese Dialec
2,Chen-Hui Tsai; Hsinyu Lin,,Chinese,10Y,Non-Letter Grade,Int Chinese Dialec
4,Chen-Hui Tsai; Hsinyu Lin,4,Chinese,10Y,Letter Grade,Int Chinese Dialec
8,Chen-Hui Tsai; Hsinyu Lin,3.7,Chinese,10Y,Letter Grade,Int Chinese Dialec
2,Chen-Hui Tsai; Hsinyu Lin,3.3,Chinese,10Y,Letter Grade,Int Chinese Dialec
2,Chen-Hui Tsai; Hsinyu Lin,3,Chinese,10Y,Letter Grade,Int Chinese Dialec
7,Lihua Zhang; Pei San Ng,4,Chinese,100B,Letter Grade,Advanced Chinese
2,Lihua Zhang; Pei San Ng,3.7,Chinese,100B,Letter Grade,Advanced Chinese
3,Lihua Zhang; Pei San Ng,3.3,Chinese,100B,Letter Grade,Advanced Chinese
3,Lihua Zhang; Pei San Ng,3,Chinese,100B,Letter Grade,Advanced Chinese
3,Lihua Zhang; Pei San Ng,,Chinese,100B,Non-Letter Grade,Advanced Chinese
1,Chunhong Xie; Weisi Cai,4,Chinese,100XB,Letter Grade,Adv Chinese Mandar
4,Chunhong Xie; Weisi Cai,3.7,Chinese,100XB,Letter Grade,Adv Chinese Mandar
1,Chunhong Xie; Weisi Cai,3.3,Chinese,100XB,Letter Grade,Adv Chinese Mandar
2,Chunhong Xie; Weisi Cai,,Chinese,100XB,Non-Letter Grade,Adv Chinese Mandar
1,Weisi Cai,3.7,Chinese,100XB,Letter Grade,Adv Chinese Mandar
5,Weisi Cai,3.3,Chinese,100XB,Letter Grade,Adv Chinese Mandar
1,Weisi Cai,2,Chinese,100XB,Letter Grade,Adv Chinese Mandar
3,Weisi Cai,,Chinese,100XB,Non-Letter Grade,Adv Chinese Mandar
2,Lihua Zhang; Weisi Cai,4,Chinese,100XB,Letter Grade,Adv Chinese Mandar
4,Lihua Zhang; Weisi Cai,3.7,Chinese,100XB,Letter Grade,Adv Chinese Mandar
1,Lihua Zhang; Weisi Cai,3.3,Chinese,100XB,Letter Grade,Adv Chinese Mandar
3,Lihua Zhang; Weisi Cai,,Chinese,100XB,Non-Letter Grade,Adv Chinese Mandar
5,I-Hao Li,4,Chinese,101,Letter Grade,4th Year Read:Lit
8,I-Hao Li,3.7,Chinese,101,Letter Grade,4th Year Read:Lit
1,I-Hao Li,3.3,Chinese,101,Letter Grade,4th Year Read:Lit
1,I-Hao Li,3,Chinese,101,Letter Grade,4th Year Read:Lit
1,I-Hao Li,,Chinese,101,Non-Letter Grade,4th Year Read:Lit
7,I-Hao Li; Peng Yin,4,Chinese,101,Letter Grade,4th Year Read:Lit
2,I-Hao Li; Peng Yin,3.7,Chinese,101,Letter Grade,4th Year Read:Lit
1,I-Hao Li; Peng Yin,3.3,Chinese,101,Letter Grade,4th Year Read:Lit
1,I-Hao Li; Peng Yin,3,Chinese,101,Letter Grade,4th Year Read:Lit
2,I-Hao Li; Peng Yin,,Chinese,101,Non-Letter Grade,4th Year Read:Lit
1,I-Hao Li; Peng Yin,,Chinese,101,Non-Letter Grade,4th Year Read:Lit
11,I-Hao Li,4,Chinese,101,Letter Grade,4th Year Read:Lit
3,I-Hao Li,3.7,Chinese,101,Letter Grade,4th Year Read:Lit
1,I-Hao Li,3,Chinese,101,Letter Grade,4th Year Read:Lit
1,I-Hao Li,,Chinese,101,Non-Letter Grade,4th Year Read:Lit
2,Ling Hon Lam,4,Chinese,110B,Letter Grade,Literary Chinese
3,Ling Hon Lam,4,Chinese,110B,Letter Grade,Literary Chinese
2,Ling Hon Lam,3.7,Chinese,110B,Letter Grade,Literary Chinese
2,Ling Hon Lam,3.3,Chinese,110B,Letter Grade,Literary Chinese
2,Ling Hon Lam,3,Chinese,110B,Letter Grade,Literary Chinese
1,Ling Hon Lam,2.7,Chinese,110B,Letter Grade,Literary Chinese
2,Ling Hon Lam,2.3,Chinese,110B,Letter Grade,Literary Chinese
1,Ling Hon Lam,2,Chinese,110B,Letter Grade,Literary Chinese
1,Ling Hon Lam,0,Chinese,110B,Letter Grade,Literary Chinese
1,Ling Hon Lam,,Chinese,110B,Non-Letter Grade,Literary Chinese
1,Ling Hon Lam,,Chinese,110B,Non-Letter Grade,Literary Chinese
8,I-Hao Li,4,Chinese,112,Letter Grade,Fifth-Yr: Research
6,I-Hao Li,3.7,Chinese,112,Letter Grade,Fifth-Yr: Research
1,I-Hao Li,3,Chinese,112,Letter Grade,Fifth-Yr: Research
1,I-Hao Li,,Chinese,112,Non-Letter Grade,Fifth-Yr: Research
2,Ryan Overbey,4,Chinese,C116,Letter Grade,Buddhism In China
2,Ryan Overbey,3.7,Chinese,C116,Letter Grade,Buddhism In China
2,Ryan Overbey,3.3,Chinese,C116,Letter Grade,Buddhism In China
3,Ryan Overbey,2.7,Chinese,C116,Letter Grade,Buddhism In China
1,Ryan Overbey,2,Chinese,C116,Letter Grade,Buddhism In China
2,Ryan Overbey,,Chinese,C116,Non-Letter Grade,Buddhism In China
1,Ryan Overbey,,Chinese,C116,Non-Letter Grade,Buddhism In China
4,Terry Kleeman,4,Chinese,130,Letter Grade,Topics In Daoism
5,Terry Kleeman,3.7,Chinese,130,Letter Grade,Topics In Daoism
2,Terry Kleeman,3.3,Chinese,130,Letter Grade,Topics In Daoism
4,Terry Kleeman,3,Chinese,130,Letter Grade,Topics In Daoism
2,Terry Kleeman,2.7,Chinese,130,Letter Grade,Topics In Daoism
7,Terry Kleeman,,Chinese,130,Non-Letter Grade,Topics In Daoism
5,Yu-Kai Lin,4,Chinese,155,Letter Grade,Vern Chinese Lit
7,Yu-Kai Lin,3.7,Chinese,155,Letter Grade,Vern Chinese Lit
3,Yu-Kai Lin,3.3,Chinese,155,Letter Grade,Vern Chinese Lit
3,Yu-Kai Lin,3,Chinese,155,Letter Grade,Vern Chinese Lit
1,Yu-Kai Lin,2.7,Chinese,155,Letter Grade,Vern Chinese Lit
3,Yu-Kai Lin,,Chinese,155,Non-Letter Grade,Vern Chinese Lit
3,Weihong Bao,4,Chinese,172,Letter Grade,Contemporary Cinema
2,Weihong Bao,3.7,Chinese,172,Letter Grade,Contemporary Cinema
2,Weihong Bao,3.3,Chinese,172,Letter Grade,Contemporary Cinema
9,Andrew Jones,4,Chinese,180,Letter Grade,Story Of The Stone
5,Andrew Jones,3.7,Chinese,180,Letter Grade,Story Of The Stone
4,Andrew Jones,3.3,Chinese,180,Letter Grade,Story Of The Stone
2,Andrew Jones,,Chinese,180,Non-Letter Grade,Story Of The Stone
1,Andrew Jones,,Chinese,180,Non-Letter Grade,Story Of The Stone
