Enrollment Cnt,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Grade Type Desc,Course Title Nm
9,Steven Wood,,Business Admin-Undergrad,101B,Non-Letter Grade,Macroeconomics
1,Steven Wood,,Business Admin-Undergrad,101B,Non-Letter Grade,Macroeconomics
11,Suneel Udpa,4,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
23,Suneel Udpa,3.7,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
11,Suneel Udpa,3.3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
5,Suneel Udpa,3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
2,Suneel Udpa,2.7,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
3,Suneel Udpa,2.3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
1,Suneel Udpa,0,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
3,Suneel Udpa,,Business Admin-Undergrad,102A,Non-Letter Grade,Intro Fin Account
1,Suneel Udpa,,Business Admin-Undergrad,102A,Non-Letter Grade,Intro Fin Account
9,Suneel Udpa,4,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
18,Suneel Udpa,3.7,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
6,Suneel Udpa,3.3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
8,Suneel Udpa,3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
2,Suneel Udpa,2.7,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
5,Suneel Udpa,2.3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
3,Suneel Udpa,2,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
8,Suneel Udpa,,Business Admin-Undergrad,102A,Non-Letter Grade,Intro Fin Account
6,Rada Brooks,4,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
6,Rada Brooks,4,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
6,Rada Brooks,3.7,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
7,Rada Brooks,3.3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
4,Rada Brooks,3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
4,Rada Brooks,2.7,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
4,Rada Brooks,2.3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
2,Rada Brooks,2,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
1,Rada Brooks,1.7,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
6,Rada Brooks,,Business Admin-Undergrad,102A,Non-Letter Grade,Intro Fin Account
1,Gary Pieroni,4,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
8,Gary Pieroni,4,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
9,Gary Pieroni,3.7,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
12,Gary Pieroni,3.3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
7,Gary Pieroni,3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
5,Gary Pieroni,2.7,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
2,Gary Pieroni,2.3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
3,Gary Pieroni,2,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
1,Gary Pieroni,1.7,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
1,Gary Pieroni,1.3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
5,Gary Pieroni,,Business Admin-Undergrad,102A,Non-Letter Grade,Intro Fin Account
5,Gary Pieroni,,Business Admin-Undergrad,102A,Non-Letter Grade,Intro Fin Account
4,John Briginshaw,4,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
11,John Briginshaw,4,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
12,John Briginshaw,3.7,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
11,John Briginshaw,3.3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
4,John Briginshaw,3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
2,John Briginshaw,2.7,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
1,John Briginshaw,2.3,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
2,John Briginshaw,1.7,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
1,John Briginshaw,1,Business Admin-Undergrad,102A,Letter Grade,Intro Fin Account
1,Dennis Geyer,4,Business Admin-Undergrad,102B,Letter Grade,Intro Manager Acct
8,Dennis Geyer,4,Business Admin-Undergrad,102B,Letter Grade,Intro Manager Acct
10,Dennis Geyer,3,Business Admin-Undergrad,102B,Letter Grade,Intro Manager Acct
8,Dennis Geyer,2.7,Business Admin-Undergrad,102B,Letter Grade,Intro Manager Acct
3,Dennis Geyer,2,Business Admin-Undergrad,102B,Letter Grade,Intro Manager Acct
3,Dennis Geyer,,Business Admin-Undergrad,102B,Non-Letter Grade,Intro Manager Acct
1,Dennis Geyer,,Business Admin-Undergrad,102B,Non-Letter Grade,Intro Manager Acct
5,Dennis Geyer,4,Business Admin-Undergrad,102B,Letter Grade,Intro Manager Acct
17,Dennis Geyer,4,Business Admin-Undergrad,102B,Letter Grade,Intro Manager Acct
2,Dennis Geyer,3.7,Business Admin-Undergrad,102B,Letter Grade,Intro Manager Acct
5,Dennis Geyer,3.3,Business Admin-Undergrad,102B,Letter Grade,Intro Manager Acct
9,Dennis Geyer,3,Business Admin-Undergrad,102B,Letter Grade,Intro Manager Acct
1,Dennis Geyer,2.7,Business Admin-Undergrad,102B,Letter Grade,Intro Manager Acct
4,Dennis Geyer,2,Business Admin-Undergrad,102B,Letter Grade,Intro Manager Acct
2,Dennis Geyer,1.7,Business Admin-Undergrad,102B,Letter Grade,Intro Manager Acct
2,Dennis Geyer,0,Business Admin-Undergrad,102B,Letter Grade,Intro Manager Acct
4,Dennis Geyer,,Business Admin-Undergrad,102B,Non-Letter Grade,Intro Manager Acct
1,Dennis Geyer,,Business Admin-Undergrad,102B,Non-Letter Grade,Intro Manager Acct
25,John Gonzales,4,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
17,John Gonzales,3.7,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
9,John Gonzales,3.3,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
16,John Gonzales,3,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
5,John Gonzales,2.7,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
4,John Gonzales,2.3,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
3,John Gonzales,2,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
5,John Gonzales,1.7,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
1,John Gonzales,1,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
2,John Gonzales,0,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
9,John Gonzales,,Business Admin-Undergrad,103,Non-Letter Grade,Intro To Finance
14,John Gonzales,,Business Admin-Undergrad,103,Non-Letter Grade,Intro To Finance
5,Avinash Verma,4,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
14,Avinash Verma,4,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
12,Avinash Verma,3.7,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
11,Avinash Verma,3.3,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
8,Avinash Verma,3,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
4,Avinash Verma,2.7,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
3,Avinash Verma,2.3,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
1,Avinash Verma,2,Business Admin-Undergrad,103,Letter Grade,Intro To Finance
1,Avinash Verma,,Business Admin-Undergrad,103,Non-Letter Grade,Intro To Finance
1,Avinash Verma,,Business Admin-Undergrad,103,Non-Letter Grade,Intro To Finance
8,Holly Schroth,4,Business Admin-Undergrad,105,Letter Grade,Intro Org Behavior
5,Holly Schroth,3.7,Business Admin-Undergrad,105,Letter Grade,Intro Org Behavior
3,Holly Schroth,3.3,Business Admin-Undergrad,105,Letter Grade,Intro Org Behavior
6,Holly Schroth,3,Business Admin-Undergrad,105,Letter Grade,Intro Org Behavior
1,Holly Schroth,2.7,Business Admin-Undergrad,105,Letter Grade,Intro Org Behavior
3,Holly Schroth,2.3,Business Admin-Undergrad,105,Letter Grade,Intro Org Behavior
2,Holly Schroth,1.3,Business Admin-Undergrad,105,Letter Grade,Intro Org Behavior
2,Holly Schroth,,Business Admin-Undergrad,105,Non-Letter Grade,Intro Org Behavior
1,Holly Schroth,4,Business Admin-Undergrad,105,Letter Grade,Intro Org Behavior
9,Holly Schroth,4,Business Admin-Undergrad,105,Letter Grade,Intro Org Behavior
17,Holly Schroth,3.7,Business Admin-Undergrad,105,Letter Grade,Intro Org Behavior
11,Holly Schroth,3.3,Business Admin-Undergrad,105,Letter Grade,Intro Org Behavior
4,Holly Schroth,3,Business Admin-Undergrad,105,Letter Grade,Intro Org Behavior
5,Holly Schroth,2.7,Business Admin-Undergrad,105,Letter Grade,Intro Org Behavior
1,Holly Schroth,2.3,Business Admin-Undergrad,105,Letter Grade,Intro Org Behavior
2,Meir Karlinsky,4,Business Admin-Undergrad,106,Letter Grade,Marketing
5,Meir Karlinsky,4,Business Admin-Undergrad,106,Letter Grade,Marketing
6,Meir Karlinsky,3.7,Business Admin-Undergrad,106,Letter Grade,Marketing
2,Meir Karlinsky,3.3,Business Admin-Undergrad,106,Letter Grade,Marketing
2,Meir Karlinsky,3,Business Admin-Undergrad,106,Letter Grade,Marketing
10,Meir Karlinsky,2.7,Business Admin-Undergrad,106,Letter Grade,Marketing
5,Meir Karlinsky,2.3,Business Admin-Undergrad,106,Letter Grade,Marketing
2,Meir Karlinsky,2,Business Admin-Undergrad,106,Letter Grade,Marketing
4,Meir Karlinsky,1.7,Business Admin-Undergrad,106,Letter Grade,Marketing
2,Meir Karlinsky,1.3,Business Admin-Undergrad,106,Letter Grade,Marketing
1,Meir Karlinsky,1,Business Admin-Undergrad,106,Letter Grade,Marketing
15,Meir Karlinsky,,Business Admin-Undergrad,106,Non-Letter Grade,Marketing
1,Meir Karlinsky,,Business Admin-Undergrad,106,Non-Letter Grade,Marketing
1,Meir Karlinsky,,Business Admin-Undergrad,106,Non-Letter Grade,Marketing
1,Meir Karlinsky,4,Business Admin-Undergrad,106,Letter Grade,Marketing
4,Meir Karlinsky,4,Business Admin-Undergrad,106,Letter Grade,Marketing
8,Meir Karlinsky,3.7,Business Admin-Undergrad,106,Letter Grade,Marketing
3,Meir Karlinsky,3.3,Business Admin-Undergrad,106,Letter Grade,Marketing
2,Meir Karlinsky,3,Business Admin-Undergrad,106,Letter Grade,Marketing
12,Meir Karlinsky,2.7,Business Admin-Undergrad,106,Letter Grade,Marketing
1,Meir Karlinsky,2.3,Business Admin-Undergrad,106,Letter Grade,Marketing
2,Meir Karlinsky,2,Business Admin-Undergrad,106,Letter Grade,Marketing
4,Meir Karlinsky,1.3,Business Admin-Undergrad,106,Letter Grade,Marketing
1,Meir Karlinsky,1,Business Admin-Undergrad,106,Letter Grade,Marketing
2,Meir Karlinsky,0,Business Admin-Undergrad,106,Letter Grade,Marketing
5,Meir Karlinsky,,Business Admin-Undergrad,106,Non-Letter Grade,Marketing
1,Meir Karlinsky,,Business Admin-Undergrad,106,Non-Letter Grade,Marketing
10,Meir Karlinsky,,Business Admin-Undergrad,106,Non-Letter Grade,Marketing
5,David Robinson,4,Business Admin-Undergrad,106,Letter Grade,Marketing
5,David Robinson,3.7,Business Admin-Undergrad,106,Letter Grade,Marketing
3,David Robinson,3.3,Business Admin-Undergrad,106,Letter Grade,Marketing
13,David Robinson,3,Business Admin-Undergrad,106,Letter Grade,Marketing
3,David Robinson,2.7,Business Admin-Undergrad,106,Letter Grade,Marketing
4,David Robinson,2.3,Business Admin-Undergrad,106,Letter Grade,Marketing
6,David Robinson,2,Business Admin-Undergrad,106,Letter Grade,Marketing
5,David Robinson,1.7,Business Admin-Undergrad,106,Letter Grade,Marketing
4,David Robinson,1,Business Admin-Undergrad,106,Letter Grade,Marketing
2,David Robinson,0,Business Admin-Undergrad,106,Letter Grade,Marketing
7,David Robinson,,Business Admin-Undergrad,106,Non-Letter Grade,Marketing
2,David Robinson,,Business Admin-Undergrad,106,Non-Letter Grade,Marketing
4,David Robinson,4,Business Admin-Undergrad,106,Letter Grade,Marketing
4,David Robinson,3.7,Business Admin-Undergrad,106,Letter Grade,Marketing
10,David Robinson,3.3,Business Admin-Undergrad,106,Letter Grade,Marketing
3,David Robinson,3,Business Admin-Undergrad,106,Letter Grade,Marketing
4,David Robinson,2.7,Business Admin-Undergrad,106,Letter Grade,Marketing
11,David Robinson,2.3,Business Admin-Undergrad,106,Letter Grade,Marketing
5,David Robinson,2,Business Admin-Undergrad,106,Letter Grade,Marketing
5,David Robinson,1.7,Business Admin-Undergrad,106,Letter Grade,Marketing
3,David Robinson,1,Business Admin-Undergrad,106,Letter Grade,Marketing
4,David Robinson,,Business Admin-Undergrad,106,Non-Letter Grade,Marketing
1,David Robinson,,Business Admin-Undergrad,106,Non-Letter Grade,Marketing
1,David Robinson,,Business Admin-Undergrad,106,Non-Letter Grade,Marketing
1,Wasim Azhar,4,Business Admin-Undergrad,106,Letter Grade,Marketing
10,Wasim Azhar,4,Business Admin-Undergrad,106,Letter Grade,Marketing
19,Wasim Azhar,3.7,Business Admin-Undergrad,106,Letter Grade,Marketing
14,Wasim Azhar,3.3,Business Admin-Undergrad,106,Letter Grade,Marketing
4,Wasim Azhar,3,Business Admin-Undergrad,106,Letter Grade,Marketing
11,Alan Ross,4,Business Admin-Undergrad,107,Letter Grade,Soc & Pol Eth Env
9,Alan Ross,3.7,Business Admin-Undergrad,107,Letter Grade,Soc & Pol Eth Env
7,Alan Ross,3.3,Business Admin-Undergrad,107,Letter Grade,Soc & Pol Eth Env
3,Alan Ross,3,Business Admin-Undergrad,107,Letter Grade,Soc & Pol Eth Env
4,Alan Ross,2.7,Business Admin-Undergrad,107,Letter Grade,Soc & Pol Eth Env
1,Alan Ross,2.3,Business Admin-Undergrad,107,Letter Grade,Soc & Pol Eth Env
7,Alan Ross,,Business Admin-Undergrad,107,Non-Letter Grade,Soc & Pol Eth Env
1,Alan Ross,,Business Admin-Undergrad,107,Non-Letter Grade,Soc & Pol Eth Env
7,John Gonzales,4,Business Admin-Undergrad,118,Letter Grade,International Trade
3,John Gonzales,3.7,Business Admin-Undergrad,118,Letter Grade,International Trade
5,John Gonzales,3.3,Business Admin-Undergrad,118,Letter Grade,International Trade
5,John Gonzales,3,Business Admin-Undergrad,118,Letter Grade,International Trade
7,John Gonzales,2.7,Business Admin-Undergrad,118,Letter Grade,International Trade
4,John Gonzales,2.3,Business Admin-Undergrad,118,Letter Grade,International Trade
2,John Gonzales,2,Business Admin-Undergrad,118,Letter Grade,International Trade
1,John Gonzales,1.7,Business Admin-Undergrad,118,Letter Grade,International Trade
1,John Gonzales,1,Business Admin-Undergrad,118,Letter Grade,International Trade
3,John Gonzales,0,Business Admin-Undergrad,118,Letter Grade,International Trade
6,John Gonzales,,Business Admin-Undergrad,118,Non-Letter Grade,International Trade
1,John Gonzales,,Business Admin-Undergrad,118,Non-Letter Grade,International Trade
3,Steven Wood,4,Business Admin-Undergrad,118,Letter Grade,International Trade
5,Steven Wood,3.7,Business Admin-Undergrad,118,Letter Grade,International Trade
8,Steven Wood,3.3,Business Admin-Undergrad,118,Letter Grade,International Trade
5,Steven Wood,3,Business Admin-Undergrad,118,Letter Grade,International Trade
5,Steven Wood,2.7,Business Admin-Undergrad,118,Letter Grade,International Trade
4,Steven Wood,2.3,Business Admin-Undergrad,118,Letter Grade,International Trade
10,Steven Wood,2,Business Admin-Undergrad,118,Letter Grade,International Trade
2,Steven Wood,1.7,Business Admin-Undergrad,118,Letter Grade,International Trade
1,Steven Wood,1,Business Admin-Undergrad,118,Letter Grade,International Trade
1,Steven Wood,0,Business Admin-Undergrad,118,Letter Grade,International Trade
7,Steven Wood,,Business Admin-Undergrad,118,Non-Letter Grade,International Trade
1,Steven Wood,,Business Admin-Undergrad,118,Non-Letter Grade,International Trade
2,Steven Wood,,Business Admin-Undergrad,118,Non-Letter Grade,International Trade
2,Francis Stanton,4,Business Admin-Undergrad,120A,Letter Grade,Int Financial Acct
6,Francis Stanton,4,Business Admin-Undergrad,120A,Letter Grade,Int Financial Acct
3,Francis Stanton,3.7,Business Admin-Undergrad,120A,Letter Grade,Int Financial Acct
5,Francis Stanton,3,Business Admin-Undergrad,120A,Letter Grade,Int Financial Acct
1,Francis Stanton,0,Business Admin-Undergrad,120A,Letter Grade,Int Financial Acct
1,Francis Stanton,,Business Admin-Undergrad,120A,Non-Letter Grade,Int Financial Acct
3,Gary Pieroni,4,Business Admin-Undergrad,120A,Letter Grade,Int Financial Acct
4,Gary Pieroni,4,Business Admin-Undergrad,120A,Letter Grade,Int Financial Acct
3,Gary Pieroni,3.7,Business Admin-Undergrad,120A,Letter Grade,Int Financial Acct
3,Gary Pieroni,3.3,Business Admin-Undergrad,120A,Letter Grade,Int Financial Acct
2,Gary Pieroni,3,Business Admin-Undergrad,120A,Letter Grade,Int Financial Acct
4,Gary Pieroni,2.7,Business Admin-Undergrad,120A,Letter Grade,Int Financial Acct
1,Gary Pieroni,2.3,Business Admin-Undergrad,120A,Letter Grade,Int Financial Acct
1,Gary Pieroni,2,Business Admin-Undergrad,120A,Letter Grade,Int Financial Acct
1,Gary Pieroni,0,Business Admin-Undergrad,120A,Letter Grade,Int Financial Acct
4,Gary Pieroni,,Business Admin-Undergrad,120A,Non-Letter Grade,Int Financial Acct
1,Gary Pieroni,,Business Admin-Undergrad,120A,Non-Letter Grade,Int Financial Acct
3,Tiffany Rasmussen,4,Business Admin-Undergrad,120B,Letter Grade,Adv Fin Accounting
4,Tiffany Rasmussen,4,Business Admin-Undergrad,120B,Letter Grade,Adv Fin Accounting
2,Tiffany Rasmussen,3.7,Business Admin-Undergrad,120B,Letter Grade,Adv Fin Accounting
2,Tiffany Rasmussen,3.3,Business Admin-Undergrad,120B,Letter Grade,Adv Fin Accounting
1,Tiffany Rasmussen,2.7,Business Admin-Undergrad,120B,Letter Grade,Adv Fin Accounting
1,Tiffany Rasmussen,2.3,Business Admin-Undergrad,120B,Letter Grade,Adv Fin Accounting
2,Tiffany Rasmussen,,Business Admin-Undergrad,120B,Non-Letter Grade,Adv Fin Accounting
3,Francis Stanton,4,Business Admin-Undergrad,122,Letter Grade,Fin Info Analysis
10,Francis Stanton,4,Business Admin-Undergrad,122,Letter Grade,Fin Info Analysis
7,Francis Stanton,3.7,Business Admin-Undergrad,122,Letter Grade,Fin Info Analysis
13,Francis Stanton,3,Business Admin-Undergrad,122,Letter Grade,Fin Info Analysis
2,Francis Stanton,2.7,Business Admin-Undergrad,122,Letter Grade,Fin Info Analysis
1,Francis Stanton,2,Business Admin-Undergrad,122,Letter Grade,Fin Info Analysis
5,Francis Stanton,,Business Admin-Undergrad,122,Non-Letter Grade,Fin Info Analysis
1,Francis Stanton,,Business Admin-Undergrad,122,Non-Letter Grade,Fin Info Analysis
1,Maria Nondorf,4,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
6,Maria Nondorf,4,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
5,Maria Nondorf,3.7,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
2,Maria Nondorf,3.3,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
1,Maria Nondorf,3,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
2,Maria Nondorf,,Business Admin-Undergrad,127,Non-Letter Grade,Spec Topics In Acct
4,Satyaraj Berde,4,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
1,Satyaraj Berde,3.7,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
1,Satyaraj Berde,3.3,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
1,Satyaraj Berde,2.7,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
5,Satyaraj Berde,,Business Admin-Undergrad,127,Non-Letter Grade,Spec Topics In Acct
1,Satyaraj Berde,4,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
4,Satyaraj Berde,4,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
1,Satyaraj Berde,3.7,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
1,Satyaraj Berde,3.3,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
6,Satyaraj Berde,3,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
4,Satyaraj Berde,2.7,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
3,Satyaraj Berde,2.3,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
3,Satyaraj Berde,2,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
9,Satyaraj Berde,,Business Admin-Undergrad,127,Non-Letter Grade,Spec Topics In Acct
1,Satyaraj Berde,,Business Admin-Undergrad,127,Non-Letter Grade,Spec Topics In Acct
3,John Briginshaw,4,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
5,John Briginshaw,4,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
4,John Briginshaw,3.7,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
4,John Briginshaw,3.3,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
2,John Briginshaw,2.7,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
7,John Briginshaw,,Business Admin-Undergrad,127,Non-Letter Grade,Spec Topics In Acct
3,Wendell Hutchinson,4,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
2,Wendell Hutchinson,3.7,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
1,Wendell Hutchinson,3.3,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
3,Wendell Hutchinson,3,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
1,Wendell Hutchinson,2.7,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
1,Wendell Hutchinson,2.3,Business Admin-Undergrad,127,Letter Grade,Spec Topics In Acct
7,Wendell Hutchinson,,Business Admin-Undergrad,127,Non-Letter Grade,Spec Topics In Acct
7,Avinash Verma,4,Business Admin-Undergrad,131,Letter Grade,Corp Fin Analysis
13,Avinash Verma,4,Business Admin-Undergrad,131,Letter Grade,Corp Fin Analysis
11,Avinash Verma,3.7,Business Admin-Undergrad,131,Letter Grade,Corp Fin Analysis
7,Avinash Verma,3.3,Business Admin-Undergrad,131,Letter Grade,Corp Fin Analysis
4,Avinash Verma,3,Business Admin-Undergrad,131,Letter Grade,Corp Fin Analysis
1,Avinash Verma,2.7,Business Admin-Undergrad,131,Letter Grade,Corp Fin Analysis
2,Avinash Verma,2.3,Business Admin-Undergrad,131,Letter Grade,Corp Fin Analysis
1,Avinash Verma,0,Business Admin-Undergrad,131,Letter Grade,Corp Fin Analysis
1,Avinash Verma,,Business Admin-Undergrad,131,Non-Letter Grade,Corp Fin Analysis
3,Avinash Verma,,Business Admin-Undergrad,131,Non-Letter Grade,Corp Fin Analysis
2,Avinash Verma,,Business Admin-Undergrad,131,Non-Letter Grade,Corp Fin Analysis
6,Samuel Olesky,4,Business Admin-Undergrad,132,Letter Grade,Fin Instit & Mrkts
8,Samuel Olesky,3.7,Business Admin-Undergrad,132,Letter Grade,Fin Instit & Mrkts
6,Samuel Olesky,3.3,Business Admin-Undergrad,132,Letter Grade,Fin Instit & Mrkts
8,Samuel Olesky,3,Business Admin-Undergrad,132,Letter Grade,Fin Instit & Mrkts
8,Samuel Olesky,2.7,Business Admin-Undergrad,132,Letter Grade,Fin Instit & Mrkts
3,Samuel Olesky,2,Business Admin-Undergrad,132,Letter Grade,Fin Instit & Mrkts
3,Samuel Olesky,1.7,Business Admin-Undergrad,132,Letter Grade,Fin Instit & Mrkts
1,Samuel Olesky,1.3,Business Admin-Undergrad,132,Letter Grade,Fin Instit & Mrkts
6,Samuel Olesky,,Business Admin-Undergrad,132,Non-Letter Grade,Fin Instit & Mrkts
1,Samuel Olesky,,Business Admin-Undergrad,132,Non-Letter Grade,Fin Instit & Mrkts
1,Samuel Olesky,4,Business Admin-Undergrad,133,Letter Grade,Investments
12,Samuel Olesky,4,Business Admin-Undergrad,133,Letter Grade,Investments
10,Samuel Olesky,3.7,Business Admin-Undergrad,133,Letter Grade,Investments
10,Samuel Olesky,3.3,Business Admin-Undergrad,133,Letter Grade,Investments
5,Samuel Olesky,3,Business Admin-Undergrad,133,Letter Grade,Investments
3,Samuel Olesky,2.7,Business Admin-Undergrad,133,Letter Grade,Investments
2,Samuel Olesky,2.3,Business Admin-Undergrad,133,Letter Grade,Investments
1,Samuel Olesky,2,Business Admin-Undergrad,133,Letter Grade,Investments
1,Samuel Olesky,1.7,Business Admin-Undergrad,133,Letter Grade,Investments
2,Samuel Olesky,1,Business Admin-Undergrad,133,Letter Grade,Investments
13,Samuel Olesky,,Business Admin-Undergrad,133,Non-Letter Grade,Investments
2,Samuel Olesky,,Business Admin-Undergrad,133,Non-Letter Grade,Investments
2,Arash Namvar,4,Business Admin-Undergrad,133,Letter Grade,Investments
33,Arash Namvar,4,Business Admin-Undergrad,133,Letter Grade,Investments
1,Arash Namvar,3.7,Business Admin-Undergrad,133,Letter Grade,Investments
3,Arash Namvar,3.3,Business Admin-Undergrad,133,Letter Grade,Investments
6,Arash Namvar,3,Business Admin-Undergrad,133,Letter Grade,Investments
3,Arash Namvar,2.7,Business Admin-Undergrad,133,Letter Grade,Investments
6,Arash Namvar,2,Business Admin-Undergrad,133,Letter Grade,Investments
1,Arash Namvar,1,Business Admin-Undergrad,133,Letter Grade,Investments
1,Arash Namvar,0,Business Admin-Undergrad,133,Letter Grade,Investments
5,Arash Namvar,,Business Admin-Undergrad,133,Non-Letter Grade,Investments
3,Arash Namvar,,Business Admin-Undergrad,133,Non-Letter Grade,Investments
7,Konstantin Magin,4,Business Admin-Undergrad,136F,Letter Grade,Behavioral Finance
14,Konstantin Magin,3,Business Admin-Undergrad,136F,Letter Grade,Behavioral Finance
1,Konstantin Magin,2,Business Admin-Undergrad,136F,Letter Grade,Behavioral Finance
1,Konstantin Magin,0,Business Admin-Undergrad,136F,Letter Grade,Behavioral Finance
4,Konstantin Magin,,Business Admin-Undergrad,136F,Non-Letter Grade,Behavioral Finance
4,Konstantin Magin,,Business Admin-Undergrad,136F,Non-Letter Grade,Behavioral Finance
1,Konstantin Magin,4,Business Admin-Undergrad,137,Letter Grade,Spec Topics In Fin
1,Konstantin Magin,3.7,Business Admin-Undergrad,137,Letter Grade,Spec Topics In Fin
20,Konstantin Magin,3,Business Admin-Undergrad,137,Letter Grade,Spec Topics In Fin
4,Konstantin Magin,,Business Admin-Undergrad,137,Non-Letter Grade,Spec Topics In Fin
1,Konstantin Magin,,Business Admin-Undergrad,137,Non-Letter Grade,Spec Topics In Fin
4,Brenda Fellows,4,Business Admin-Undergrad,151,Letter Grade,Mgmt Human Resourcs
7,Brenda Fellows,3.7,Business Admin-Undergrad,151,Letter Grade,Mgmt Human Resourcs
1,Brenda Fellows,3.3,Business Admin-Undergrad,151,Letter Grade,Mgmt Human Resourcs
4,Brenda Fellows,2.7,Business Admin-Undergrad,151,Letter Grade,Mgmt Human Resourcs
5,Brenda Fellows,2.3,Business Admin-Undergrad,151,Letter Grade,Mgmt Human Resourcs
4,Brenda Fellows,2,Business Admin-Undergrad,151,Letter Grade,Mgmt Human Resourcs
